id,cnpj,idassociacao,porcento_mulheres,pagantes_servico,pagantes_comercio,pagantes_industria,pagantes_agro,pagantes_liberal,pagantes_mei,pagantes_outros,atividade_economica,area_comercial,vendedores_atuantes,certificado_origem,certificado_digital,servico_analise_credito,servico_intermediacao_estagio,servico_concessao_credito,carta_exclusividade,plano_saude,camara_mediacao,faculdade_comercio,aluguel_salas,conselho_comites,sede_associacao,condicao_sede,taxa_associativismo_min,taxa_associativismo_max,faturamento_produtos_servicos,faturamento_taxa_associativismo,data_atualizacao
17095,33264675000105,13048,de 0 a 25%,8,8,0,0,8,9,2,Comério e Serviço,Sim,de 1 a 3 vendedores,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Da Mulher,Não tem Sede (apenas estatuto),prédios públicos,0,110,de 51 a 75%,até 25%,2023-04-05 04:28:09.417289
17096,40893372000109,11530,de 0 a 25%,10,90,5,0,5,2,0,Comério e Serviço,Não,Não há vendedor.,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não tem,Sede Própria,"Conservado, espaço para reuniões, auditório.",0,35,de 26 a 50%,de 26 a 50%,2023-04-05 04:28:09.429293
17097,63845846000142,11188,de 51 a 75%,10,150,1,5,2,5,0,Agronegócio,Sim,acima de 7 vendedores,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Outros,Sede Própria,"PRÉDIO NOVO, SALA DE REUNIÕES , SALA DE CURSOS, AUDITÓRIO, ESPAÇO PARA EVENTOS.",5,80,de 26 a 50%,de 26 a 50%,2023-04-05 04:28:09.441301
17098,40633356000187,13053,de 51 a 75%,10,25,3,1,10,25,11,Agronegócio,Sim,de 1 a 3 vendedores,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não tem,Sede/Sala Alugada,"O espaço a qual utilizamos como sede, fica no 1º andar, contendo um escritório, um banheiro e um salão para reuniões com capacidade para 60 pessoas. É um espaço conservado em área comercial.",1,80,até 25%,de 51 a 75%,2023-04-05 04:28:09.452895
17099,00059848000196,11045,de 0 a 25%,10,68,6,1,5,10,9,Agronegócio,Não,de 4 a 6 vendedores,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não tem,Sede Própria,"a sala fica em um predio que foi inaugurado em 2019, há sala de reunião para até 40 pessoas",1,90,de 26 a 50%,até 25%,2023-04-05 04:28:09.465763
17100,06036494000140,13054,de 51 a 75%,10,85,15,9,20,50,70,Comério e Serviço,Sim,de 1 a 3 vendedores,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Outros,Sede Própria,"Nosso prédio está com 5 anos, sede nova, conservada e acolhedora. Disponibilizamos uma sala para pequenas reuniões, porém, estamos construindo uma maior para melhor atender aos nossos associados. Ela é composta pela recepção, sala de reunião, cozinha e um banheiro.",9,1500,de 51 a 75%,até 25%,2023-04-05 04:28:09.477609
17101,17756461000191,1827,de 0 a 25%,10,60,5,0,0,13,3,Indústria,Não,Não há vendedor.,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Da Mulher,Sede/Sala Alugada,Casa antiga não muito conservada. Sala de reuniões. Sala para cursos. Recepção.,0,121,até 25%,de 76 a 100%,2023-04-05 04:28:09.489959
17102,36027340000153,1815,de 76 a 100%,40,90,1,3,5,15,10,Agronegócio,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Outros,Sede Própria,"Prédio novo com um Espaço Climatizado com capacidade para 100 pessoas totalmente equipado com:

- Datashow;
- Notebook;
- Telão;
- Caixa e mesa de som, microfones sem fio;
- Espaço para servir lanche;",3,160,até 25%,de 76 a 100%,2023-04-05 04:28:09.501625
17103,15368228000106,3032,de 0 a 25%,10,60,5,5,0,10,18,Comério e Serviço,Não,de 1 a 3 vendedores,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não tem,Sede Própria,BEM CONSERVADO,5,150,de 26 a 50%,de 26 a 50%,2023-04-05 04:28:09.51417
17104,78283272000133,11587,de 26 a 50%,12,100,3,9,3,20,50,Comério e Serviço,Sim,Não há vendedor.,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Outros,Sede Própria,prédio novo,9,150,de 51 a 75%,de 26 a 50%,2023-04-05 04:28:09.525848
17105,20208922000104,2825,de 76 a 100%,12,230,9,22,5,11,0,Agronegócio,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não tem,Sede Própria,"PRÉDIO COM SEDE PRÓPRIA QUE FOI PASSADO POR REFORMAS RECENTEMENTE, TEMOS UM SALA MINEIRA DO EMPREENDEDOR, UMA SALA QUE É POLO EAD UNIPAM, UM SALÃO PARA EVENTOS COM EXCELENTE ESTRUTURA E MAIS 3 SALAS DE ARQUIVOS E TEMOS ESPAÇO AOS FUNDOS PARA NOVAS CONSTRUÇÕES",22,606,até 25%,de 76 a 100%,2023-04-05 04:28:09.538441
17106,43826699000156,13062,de 0 a 25%,12,43,0,3,4,0,0,Agronegócio,Sim,de 4 a 6 vendedores,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não tem,Sede/Sala Alugada,"Prédio mais antigo, não tão bem conservado, com um salinha pequena de reuniões e um banheiro, e não existe espaço para eventos em geral.",3,50,de 26 a 50%,de 26 a 50%,2023-04-05 04:28:09.556592
17107,07058827000103,11157,de 26 a 50%,12,21,5,0,0,1,0,Agronegócio,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Da Mulher,Sede/Sala Alugada,Somente uma sala de atendimento,0,85,de 26 a 50%,de 76 a 100%,2023-04-05 04:28:09.569163
17108,08248770000160,11577,de 0 a 25%,12,99,0,0,4,35,0,Comério e Serviço,Não,Não há vendedor.,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não tem,Sede/Sala Alugada,"É um prédio em boas condições , sala de reuniões",0,35,de 76 a 100%,Não informado,2023-04-05 04:28:09.58111
17109,01041223000160,2283,de 76 a 100%,13,18,13,0,1,5,0,Comério e Serviço,Não,Não há vendedor.,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não tem,Sede/Sala Alugada,"PREDIO NOVO COM ESCRITORIO, SALA DE REUNIOES, BANHEIRO E COZINHA.",0,155,de 76 a 100%,até 25%,2023-04-05 04:28:09.605302
17110,01363384000170,3185,de 51 a 75%,15,50,5,5,10,35,0,Agronegócio,Sim,de 1 a 3 vendedores,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não tem,Sede/Sala Alugada,"Predio antigo, foi reformado recentemente. Não possui espaço de eventos.",5,50,de 26 a 50%,de 51 a 75%,2023-04-05 04:28:09.6235
17111,12476974000125,10990,de 51 a 75%,20,90,3,6,10,30,0,Comério e Serviço,Não,Não há vendedor.,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não tem,Sede Própria,"Prédio reformado, auditório, sala de reunião, espaço para eventos e salas alugadas",6,50,de 26 a 50%,de 26 a 50%,2023-04-05 04:28:09.635199
17112,07389097000115,11312,de 26 a 50%,15,30,5,0,2,50,0,Agronegócio,Sim,acima de 7 vendedores,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não tem,Não tem Sede (apenas estatuto),"PRÉDIO EM COMODATO COM A PREFEITURA MUNICIPAL DE GRAVATAL, ONDE TAMBÉM FUNCIONA A SECRETARIA DE TURISMO, INDUSTRIA E COMÉRCO DA CIDADE",0,40,de 51 a 75%,até 25%,2023-04-05 04:28:09.647071
17113,90929753000179,2186,de 0 a 25%,15,51,4,0,,20,0,Agronegócio,Sim,de 1 a 3 vendedores,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não tem,Sede Própria,"Prédio antigo mas, conservado, sala de aluguel para treinamento com capac. De 30 pessoas, auditório com cap. 286 pessoas,",0,120,até 25%,Não informado,2023-04-05 04:28:09.658583
17114,15359508000158,1936,de 0 a 25%,16,32,2,1,0,7,0,Comério e Serviço,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não tem,Sede Própria,"Auditório em forma de anfiteatro com: capacidade para 200 ocupantes, 2 camarins, 08 banheiros e piso superior com sala ampla para arquivo e 1 banheiro. O espaço de atendimento conta com: 1 sala de reuniões com capacidade para 18 ocupantes,1 sala atendimento certificado digital, 1 sala setor financeiro e administrativo, recepção ampla, copa, 1 almoxarifado e 1 sala arquivo, banheiro.",1,60,de 51 a 75%,de 76 a 100%,2023-04-05 04:28:09.670313
17115,89287676000111,1811,de 0 a 25%,16,10,1,5,2,0,0,Agronegócio,Não,Não há vendedor.,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não tem,Sede Própria,"Prédio incorporado de um clube que estava em situação falimentar, que necessita de fortes reformas, mas que hoje está numa pendência judicial, não podendo sofrer intervenção sem autorização judicial",5,100,até 25%,Não informado,2023-04-05 04:28:09.681715
17116,24578023000146,1865,de 0 a 25%,20,160,10,1,5,9,0,Comério e Serviço,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não tem,Sede Própria,"Predio recm reformado com auditório , sala de reuniões",1,186,até 25%,de 51 a 75%,2023-04-05 04:28:09.695908
17117,10257228000115,1975,de 51 a 75%,20,200,30,10,10,25,12,Indústria,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Da Mulher,Sede Própria,Prédio bem conservado com salas para treinamentos auditórios espaço para eventos e reunião.,10,500,até 25%,de 51 a 75%,2023-04-05 04:28:09.708397
17118,00874404000104,1934,de 26 a 50%,20,185,0,0,0,15,0,Agronegócio,Sim,de 1 a 3 vendedores,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não tem,Sede Própria,"Possui uma sala de atendimento da associação, uma sala de reunião com capacidade para 60 pessoas e um auditório com capacidade para 400 pessoas, prédio está finalizando reformas",0,120,de 26 a 50%,de 76 a 100%,2023-04-05 04:28:09.72077
17119,01721029000125,2549,de 26 a 50%,22,18,1,3,0,0,0,Comério e Serviço,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Outros,Sede/Sala Alugada,A sede da Associação encontra-se em perfeito estado,3,65,até 25%,até 25%,2023-04-05 04:28:09.732424
17120,05679702000167,1922,de 26 a 50%,22,63,23,3,5,2,5,Indústria,Não,Não há vendedor.,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Outros,Sede/Sala Alugada,"recepção, sala de reuniões para ate 15 pessoas, escritório.",3,110,de 26 a 50%,de 26 a 50%,2023-04-05 04:28:09.745018
17121,20214029000183,3315,de 26 a 50%,22,58,12,11,14,26,25,Comério e Serviço,Não,Não há vendedor.,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Da Mulher,Sede/Sala Alugada,"Prédio antigo, sala localizada no 1º andar , possui sala de atendimento e possui sala pequena para reunião",11,170,de 26 a 50%,de 51 a 75%,2023-04-05 04:28:09.758633
17122,73403222000129,3147,de 0 a 25%,22,35,2,3,1,8,2,Indústria,Não,Não há vendedor.,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não tem,Sede/Sala Alugada,"Conservado, com uma sala de reunião",3,135,de 26 a 50%,de 76 a 100%,2023-04-05 04:28:09.771383
17123,00383069000141,10938,de 0 a 25%,24,60,12,3,1,25,1,Comério e Serviço,Não,Não há vendedor.,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Outros,Sede Própria,"Estrutura nova, porém com alguns reparos a serem feitos",3,50,até 25%,até 25%,2023-04-05 04:28:09.784686
17124,22224224000110,2835,de 0 a 25%,0,45,0,1,4,4,0,Agronegócio,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Outros,Não tem Sede (apenas estatuto),sala para atendimentos,1,60,de 76 a 100%,de 76 a 100%,2023-04-05 04:28:09.802568
17125,25448424000144,3268,de 26 a 50%,0,0,0,0,0,0,0,Agronegócio,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não tem,Sede Própria,"Nosso prédio é antigo, mas bem conservado, possui salas de reuniões e auditório.",0,202,de 51 a 75%,de 26 a 50%,2023-04-05 04:28:09.814217
17126,22875862000109,11798,de 0 a 25%,29,28,2,0,5,5,0,Comério e Serviço,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Da Mulher,Sede/Sala Alugada,"PREDIO ESTA SENDO REFORMADO, SALA INDIVIDUAL E SALA DE REUNIÃO E AUDITÓRIO COMPARTILHADO",0,120,de 26 a 50%,de 26 a 50%,2023-04-05 04:28:09.826654
17127,19056282000177,3225,de 51 a 75%,29,98,12,2,0,8,14,Comério e Serviço,Não,Não há vendedor.,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não tem,Sede Própria,"Prédio recém informado, possuímos 01 sala de reunião e um espaço para realização de festas e eventos médio.",2,65,até 25%,de 51 a 75%,2023-04-05 04:28:09.838635
17128,77744738000198,2427,de 0 a 25%,29,92,3,1,7,7,10,Comério e Serviço,Não,Não há vendedor.,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Da Mulher,Sede Própria,"ESPAÇO PRATICAMENTE NOVO, COM 05 ANOS DE USO.",1,103,de 51 a 75%,até 25%,2023-04-05 04:28:09.850748
17129,07643081000197,13082,de 76 a 100%,29,59,2,5,2,6,0,Comério e Serviço,Sim,de 1 a 3 vendedores,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não tem,Sede/Sala Alugada,"recepção, sala de atendimento e sala de reuniões",5,55,de 76 a 100%,até 25%,2023-04-05 04:28:09.863772
17130,90610916000156,2571,de 0 a 25%,29,31,11,0,9,0,0,Agronegócio,Não,Não há vendedor.,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não tem,Sede/Sala Alugada,Prédio conservado,0,99,de 76 a 100%,Não informado,2023-04-05 04:28:09.876434
17131,78197217000120,2983,de 26 a 50%,49,41,2,1,1,2,2,Agronegócio,Sim,de 1 a 3 vendedores,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Outros,Sede Própria,Sala em prédio novo com sala para reuniões e espaço para eventos,1,132,de 76 a 100%,até 25%,2023-04-05 04:28:09.888214
17132,28404358000107,3288,de 26 a 50%,50,50,25,50,25,89,91,Agronegócio,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não tem,Sede Própria,"Prédio conservado, sala de reuniões bem ampla com ar condicionado, instalações em perfeito estado.",50,104,de 51 a 75%,de 76 a 100%,2023-04-05 04:28:09.900368
17133,33334798000167,2235,de 26 a 50%,50,50,20,10,30,70,10,Comério e Serviço,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não tem,Sede Própria,"Prédio esta conservado, tem sala de reunião, espaço para eventos.",10,500,de 51 a 75%,de 51 a 75%,2023-04-05 04:28:09.91238
17134,20628483000180,2640,de 0 a 25%,50,105,11,9,20,15,17,Comério e Serviço,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não tem,Sede Própria,"A ACE-GV POSSUE ESPAÇOS PARA EVENTOS, AUDITÓRIO E SALAS DE REUNIÕES BEM CONSERVADOS.",9,58,até 25%,até 25%,2023-04-05 04:28:09.953827
17135,17446550000131,3325,de 0 a 25%,56,90,3,4,3,52,104,Agronegócio,Não,Não há vendedor.,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Da Mulher,Sede Própria,"sede própria inaugurada em 2022, com sala de recepção, sala administrativa, sala de reuniões e auditório.",4,150,até 25%,de 76 a 100%,2023-04-05 04:28:09.97156
17136,18366856000140,3217,de 51 a 75%,63,125,4,5,9,0,25,Comério e Serviço,Não,Não há vendedor.,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Da Mulher,Sede/Sala Alugada,DUAS SALAS PRÉDIO NOVO COM ACESSIBILIDADE,5,100000,até 25%,de 51 a 75%,2023-04-05 04:28:09.98342
17137,04603202000189,2181,de 0 a 25%,63,55,2,0,14,19,27,Outros,Não,Não há vendedor.,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não tem,Sede/Sala Alugada,Hoje nossa sede está dentro de uma sala cedida pela prefeitura.,0,89,de 26 a 50%,de 76 a 100%,2023-04-05 04:28:09.996101
17138,77105567000157,2443,de 26 a 50%,63,149,22,2,17,43,0,Agronegócio,Sim,de 1 a 3 vendedores,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não tem,Sede Própria,"Prédio novo inaugurado há pouco mais de 1 ano, com 6 salas para eventos (reuniões, palestras, treinamentos, etc) sendo que 3 delas já estão equipadas com: cadeiras, mesas, projetor ou TV, sonorização e climatização, área de festa, estacionamento próprio, ampla recepção.",2,152,de 26 a 50%,de 51 a 75%,2023-04-05 04:28:10.021112
17139,90165929000163,13110,de 0 a 25%,67,148,12,0,0,0,0,Agronegócio,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não tem,Sede Própria,prédio novo e conservado com espaço para eventos,0,175,de 51 a 75%,de 51 a 75%,2023-04-05 04:28:10.050162
17140,77300432000142,3216,de 0 a 25%,64,163,16,12,14,23,0,Comério e Serviço,Não,Não há vendedor.,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Da Mulher,Sede Própria,Prédio administrativo e prédio com salas e auditório.,12,289,de 26 a 50%,de 26 a 50%,2023-04-05 04:28:10.062576
17141,25053893000164,3197,de 26 a 50%,64,152,0,35,8,13,,Agronegócio,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Outros,Sede Própria,"A sede é própria e fica localizada no centro da cidade próxima a duas ruas principais de comércio. Está bem conservado, possui uma sala de reuniões com capacidade para 20 a 25 pessoas, cozinha, banheiros e equipamentos novos.",35,1813,de 51 a 75%,de 26 a 50%,2023-04-05 04:28:10.074812
17142,20212262000127,3250,de 26 a 50%,64,120,4,5,6,48,8,Agronegócio,Não,Não há vendedor.,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Da Mulher,Sede Própria,"Nosso prédio é grande mas antigo, precisa de muitas reformas: elétrica, climatização, etc.",5,68,até 25%,de 76 a 100%,2023-04-05 04:28:10.088213
17143,77318897000120,2245,de 76 a 100%,64,115,18,35,31,40,15,Agronegócio,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Outros,Não tem Sede (apenas estatuto),EM RESPOSTA A PERGUNTA ANTERIOR - TEMOS UM TERMO DE COMODATO - O PRÉDIO É DA PREFEITURA ONDE FIZERAM UM TERMO DE CONCESSÃO DE USO DE 99 ANOS. PRÉDIO PASSARÁ POR REFORMAS CUSTEADAS PELA ASSOCIAÇÃO - QUE FARÁ UM AUDITÓRIO. HOJE POSSUI ÁREA ADMINISTRATIVA E DUAS SALAS PARA LOCAÇÃO - 01 SALA PARA 15 PESSOAS E OUTRA COM A CAPACIDADE DE 45 PESSOAS. O AUDITÓRIO QUE SERÁ REFORMADO NO PAVIMENTO INFERIOR SERÁ COM CAPACIDADE PARA 100 PESSOAS.,35,165,de 51 a 75%,até 25%,2023-04-05 04:28:10.103701
17144,20213286000109,3183,de 76 a 100%,79,113,0,0,0,0,0,Comério e Serviço,Sim,de 4 a 6 vendedores,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Da Mulher,Sede/Sala Alugada,Temos sala de reunião e recepção.,0,120,de 76 a 100%,de 76 a 100%,2023-04-05 04:28:10.116643
17145,78212511000164,2195,de 26 a 50%,79,147,11,4,6,32,18,Comério e Serviço,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não tem,Sede Própria,"Prédio antigo, porém com estruturas renovadas, salas de reuniões, auditório, espaço para eventos, salas para treinamentos e processos de seleção.",4,131,de 51 a 75%,de 26 a 50%,2023-04-05 04:28:10.131711
17146,28781367000109,2429,de 0 a 25%,80,86,5,0,4,8,20,Comério e Serviço,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Outros,Sede Própria,"Sede própria com cinco andares sendo o quarto andar de auditório, o quinto andar de terraço e os três primeiros com salas de curso, reuniões e escritórios. Prédio conservado",0,320,até 25%,de 26 a 50%,2023-04-05 04:28:10.14513
17147,03421283000133,11031,de 0 a 25%,80,21,9,0,8,42,0,Comério e Serviço,Sim,de 1 a 3 vendedores,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não tem,Sede/Sala Alugada,"Boas instalações, bem localizada.",0,100,de 51 a 75%,até 25%,2023-04-05 04:28:10.157126
17148,78024932000161,2394,de 0 a 25%,80,290,40,0,5,10,0,Agronegócio,Sim,de 1 a 3 vendedores,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Outros,Sede/Sala Alugada,"Conservado, sala de reuniões, auditorio",0,225,de 26 a 50%,até 25%,2023-04-05 04:28:10.169758
17149,89298574000100,3055,de 26 a 50%,80,46,18,0,8,0,0,Comério e Serviço,Não,Não há vendedor.,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não tem,Sede Própria,"Prédio bem conservado, possuímos 01 auditório, 01 salão de eventos e 01 sala de reuniões, 02 salas de locação permanentes, 01 terreno de locação permanente",0,182,de 51 a 75%,de 26 a 50%,2023-04-05 04:28:10.182704
17150,21374657000199,2981,de 51 a 75%,80,260,10,10,0,201,0,Comério e Serviço,Sim,de 1 a 3 vendedores,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Outros,Sede Própria,"Prédio conservado composto de ambiente aendimento ao publico, sala reunioes e auditorio",10,103,de 26 a 50%,de 26 a 50%,2023-04-05 04:28:10.195028
17151,77744704000101,2084,de 26 a 50%,80,114,20,0,0,0,23,Comério e Serviço,Sim,de 1 a 3 vendedores,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Sim,Da Mulher,Sede Própria,"O prédio está conservado, porém estamos fazendo algumas melhorias e arrumando as instalações",0,95,de 51 a 75%,de 26 a 50%,2023-04-05 04:28:10.206749
17152,87700000000000,13089,de 26 a 50%,80,237,11,20,8,14,0,Agronegócio,Sim,de 1 a 3 vendedores,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Da Mulher,Sede Própria,"conservado, com secretaria, sala da diretoria e salão de eventos.",20,207,até 25%,Não informado,2023-04-05 04:28:10.218517
17153,29587292000192,3159,de 0 a 25%,82,87,7,0,1,6,6,Agronegócio,Não,Não há vendedor.,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não tem,Sede Própria,"Prédio conservado, sala de atendimento, administrativo e financeiro, mais sala da presidência e sala multimídia com capacidade para 42 pessoas.",0,11690,até 25%,de 76 a 100%,2023-04-05 04:28:10.230228
17154,20030573000175,1826,de 51 a 75%,86,153,12,2,0,51,202,Agronegócio,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não tem,Sede Própria,"Prédio antigo bem reformado, muito bem conservado com sala de reuniões, sala de treinamento com 40 lugares com equipamentos modernos, auditório com 44 lugares também com equipamentos modernos. Não temos espaço próprio para eventos festivos.",2,110,de 51 a 75%,até 25%,2023-04-05 04:28:10.242046
17155,17418070000167,11115,de 26 a 50%,86,92,9,0,16,42,10,Comério e Serviço,Sim,de 1 a 3 vendedores,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não tem,Sede/Sala Alugada,"Prédio antigo da prefeitura, estrutura básica.",0,60,até 25%,de 76 a 100%,2023-04-05 04:28:10.254184
17156,77242873000135,2042,de 26 a 50%,88,279,21,0,4,0,12,Comério e Serviço,Sim,de 1 a 3 vendedores,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não tem,Sede Própria,"Possui sala de reuniões, sala de treinamento para 18 pessoas",0,100,de 51 a 75%,de 26 a 50%,2023-04-05 04:28:10.266824
17157,04984878000160,3350,de 51 a 75%,100,300,5,5,10,25,0,Comério e Serviço,Não,Não há vendedor.,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Da Mulher,Sede Própria,"Palácio do Comércio - Construção de 1934 - salas de reuniões, auditório (Salão Nobre), adm, etc",5,1800,de 51 a 75%,até 25%,2023-04-05 04:28:10.278583
17158,83857607000110,3527,de 26 a 50%,100,150,200,50,50,10,40,Agronegócio,Sim,de 1 a 3 vendedores,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Da Mulher,Sede Própria,"Nossa estrutura é moderna e bem equipada. Zelamos pelo cuidado do ambiente e materiais. Possuímos duas salas de reuniões, que comportam de 7 a 20 pessoas confortavelmente. Também dispomos de auditório para uso próprio e locação. Manutenções são realizadas constantemente. Também é de fácil acesso pois estamos no coração da cidade e nossa sede possui acessibilidade.",50,542,até 25%,de 51 a 75%,2023-04-05 04:28:10.290917
17159,21423058000118,2993,de 0 a 25%,100,250,40,10,10,5,5,Agronegócio,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Outros,Sede Própria,Predio novo sala de reuniões,10,0,até 25%,de 76 a 100%,2023-04-05 04:28:10.303945
17160,22938112000120,11178,de 26 a 50%,100,100,50,10,40,20,0,Indústria,Sim,de 1 a 3 vendedores,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Da Mulher,Sede Própria,"Prédio histérico bem situado, com auditório com capacidade para 40 pessoas , sala de reunião, sede reformada, com boa conservação",10,5000,de 51 a 75%,de 51 a 75%,2023-04-05 04:28:10.315594
17161,26747105000100,2305,de 76 a 100%,100,300,50,2,0,50,0,Comério e Serviço,Não,Não há vendedor.,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Outros,Sede Própria,"Conservado, com sala de reuniões e auditório",2,100,até 25%,de 51 a 75%,2023-04-05 04:28:10.32764
17162,03188778000164,2289,de 0 a 25%,100,537,5,45,5,245,55,Comério e Serviço,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não tem,Sede Própria,conservado,45,150,de 26 a 50%,de 26 a 50%,2023-04-05 04:28:10.339497
17163,20384756000199,13090,de 26 a 50%,100,159,13,5,11,72,6,Agronegócio,Sim,de 1 a 3 vendedores,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Outros,Sede Própria,"Prédio conservado, recentemente passou por ajuste de pintura, e internos. Localizado no centro da cidade, da fácil acesso, possui um auditório para 80 pessoas, salas menores comportam até 40 pessoas.",5,381,de 51 a 75%,de 51 a 75%,2023-04-05 04:28:10.35177
17164,01718394000180,10955,de 0 a 25%,100,159,20,29,10,30,40,Comério e Serviço,Sim,de 1 a 3 vendedores,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não tem,Sede/Sala Alugada,3 salas,29,200,de 26 a 50%,de 26 a 50%,2023-04-05 04:28:10.363802
17165,03943115000108,11165,de 0 a 25%,103,379,97,122,74,87,213,Comério e Serviço,Sim,de 4 a 6 vendedores,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não tem,Sede/Sala Alugada,"Prédio Antigo. Sala de reuniões, Auditório e outras salas reformadas",122,571,de 51 a 75%,de 76 a 100%,2023-04-05 04:28:10.375476
