idcidade,nmcidade,idceplocal,iduf,idicms,idregiao,idtse,ibge,estrangeira
5158,Barra de Guabiraba,55690000,PE,,,,,false
5159,Barra de São Pedro,56205000,PE,,,,,false
5160,Barra do Brejo,55332000,PE,,,,,false
5161,Barra do Chata,55498000,PE,,,,,false
5162,Barra do Jardim,55496000,PE,,,,,false
5163,Barra do Riachão,55672000,PE,,,,,false
5164,Barra do Sirinhaém,55585000,PE,,,,,false
5165,Barreiros,55560000,PE,,,,,false
5166,Batateira,55445000,PE,,,,,false
5167,Belém de Maria,55440000,PE,,,,,false
5168,Belém do São Francisco,56440000,PE,,,,,false
5170,Bengalas,55652000,PE,,,,,false
5171,Bentivi,55685000,PE,,,,,false
5172,Bernardo Vieira,56922000,PE,,,,,false
5173,Betânia,56670000,PE,,,,,false
5174,Bezerros,55660000,PE,,,,,false
5175,Bizarra,55735000,PE,,,,,false
5176,Boas Novas,55662000,PE,,,,,false
5177,Bodocó,56220000,PE,,,,,false
5178,Bom Conselho,55330000,PE,,,,,false
5179,Bom Jardim,55730000,PE,,,,,false
5180,Bom Nome,56970000,PE,,,,,false
5181,Bonfim,56710000,PE,,,,,false
5182,Bonito,55680000,PE,,,,,false
5183,Brejão,55325000,PE,,,,,false
5184,Brejinho,56740000,PE,,,,,false
5185,Brejo da Madre de Deus,55170000,PE,,,,,false
5186,Buenos Aires,55845000,PE,,,,,false
5187,Buíque,56520000,PE,,,,,false
5188,Cabanas,55383000,PE,,,,,false
5189,Cabo de Santo Agostinho,,PE,,,,,false
5190,Cabrobó,56180000,PE,,,,,false
5191,Cachoeira do Roberto,56370000,PE,,,,,false
5192,Cachoeirinha,55380000,PE,,,,,false
5193,Caetés,55360000,PE,,,,,false
5194,Caiçarinha da Penha,56916000,PE,,,,,false
5195,Calçado,55375000,PE,,,,,false
5196,Caldeirões,55338000,PE,,,,,false
5197,Calumbi,56930000,PE,,,,,false
5198,Camaragibe,,PE,,,,,false
5199,Camela,55595000,PE,,,,,false
5200,Camocim de São Félix,55665000,PE,,,,,false
5201,Camutanga,55930000,PE,,,,,false
5202,Canaã,56880000,PE,,,,,false
5203,Canhotinho,55420000,PE,,,,,false
5204,Capoeiras,55365000,PE,,,,,false
5205,Caraíba,56393000,PE,,,,,false
5206,Caraibeiras,56485000,PE,,,,,false
5207,Carapotos,55110000,PE,,,,,false
5208,Carice,55928000,PE,,,,,false
5209,Carima,55564000,PE,,,,,false
5210,Caririmirim,56155000,PE,,,,,false
5211,Carnaíba,56820000,PE,,,,,false
5212,Carnaubeira da Penha,56420000,PE,,,,,false
5213,Carneiro,56533000,PE,,,,,false
5214,Carpina,,PE,,,,,false
5215,Carqueja,56415000,PE,,,,,false
5216,Caruaru,,PE,,,,,false
5217,Casinhas,55755000,PE,,,,,false
5218,Catende,55400000,PE,,,,,false
5219,Catimbaú,56537000,PE,,,,,false
5220,Catolé,55759000,PE,,,,,false
5222,Cedro,56130000,PE,,,,,false
5223,Chã de Alegria,55835000,PE,,,,,false
5224,Chã do Rocha,55748000,PE,,,,,false
5225,Chã Grande,55636000,PE,,,,,false
5226,Cimbres,55205000,PE,,,,,false
5227,Clarana,56227000,PE,,,,,false
5228,Cocau,56223000,PE,,,,,false
5230,Conceição das Crioulas,56115000,PE,,,,,false
5231,Condado,55940000,PE,,,,,false
5232,Correntes,55315000,PE,,,,,false
5233,Cortês,55525000,PE,,,,,false
5234,"Couro D'Antas",55121000,PE,,,,,false
5235,Cristália,56340000,PE,,,,,false
5236,Cruanji,55875000,PE,,,,,false
5237,Cruzes,55473000,PE,,,,,false
5238,Cuiambuca,55533000,PE,,,,,false
5239,Cumaru,55655000,PE,,,,,false
5240,Cupira,55460000,PE,,,,,false
5241,Curral Queimado,56335000,PE,,,,,false
5242,Custódia,56640000,PE,,,,,false
5243,Dois Leões,55633000,PE,,,,,false
5244,Dormentes,56355000,PE,,,,,false
5245,Entroncamento,55453000,PE,,,,,false
5246,Escada,55500000,PE,,,,,false
5247,Espírito Santo,55374000,PE,,,,,false
5248,Exu,56230000,PE,,,,,false
5249,Fazenda Nova,55175000,PE,,,,,false
5250,Feira Nova,55715000,PE,,,,,false
5251,Feitoria,56228000,PE,,,,,false
5252,Fernando de Noronha,53990000,PE,,,,,false
5253,Ferreiros,55880000,PE,,,,,false
5254,Flores,56850000,PE,,,,,false
5255,Floresta,56400000,PE,,,,,false
5256,Frei Miguelinho,55780000,PE,,,,,false
5257,Frexeiras,55505000,PE,,,,,false
5258,Gameleira,55530000,PE,,,,,false
5259,Garanhuns,,PE,,,,,false
5260,Glória do Goitá,55620000,PE,,,,,false
5261,Goiana,55900000,PE,,,,,false
5262,Gonçalves Ferreira,55105000,PE,,,,,false
5263,Granito,56160000,PE,,,,,false
5264,Gravatá,,PE,,,,,false
5265,Gravatá do Ibiapina,55795000,PE,,,,,false
5266,Grotão,55275000,PE,,,,,false
5267,Guanumbi,56535000,PE,,,,,false
5268,Henrique Dias,56620000,PE,,,,,false
5269,Iateca,55353000,PE,,,,,false
5270,Iati,55345000,PE,,,,,false
5271,Ibimirim,56580000,PE,,,,,false
5272,Ibirajuba,55390000,PE,,,,,false
5273,Ibiranga,55929000,PE,,,,,false
5274,Ibiratinga,55588000,PE,,,,,false
5275,Ibitiranga,56825000,PE,,,,,false
5276,Ibó,56450000,PE,,,,,false
5277,Icaiçara,56165000,PE,,,,,false
5278,Igapó,55322000,PE,,,,,false
5279,Igarapeassu,55455000,PE,,,,,false
5280,Igarapeba,55412000,PE,,,,,false
5281,Igarassu,,PE,,,,,false
5282,Iguaraci,56840000,PE,,,,,false
5283,Inajá,56560000,PE,,,,,false
5284,Ingazeira,56830000,PE,,,,,false
5285,Ipojuca,55590000,PE,,,,,false
5286,Ipubi,56260000,PE,,,,,false
5287,Ipuera,56145000,PE,,,,,false
5288,Iraguaçu,56890000,PE,,,,,false
5289,Irajaí,56845000,PE,,,,,false
5290,Iratama,55304000,PE,,,,,false
5291,Itacuruba,56430000,PE,,,,,false
5292,Itaíba,56550000,PE,,,,,false
5293,Ilha de Itamaracá,53900000,PE,,,,,false
5294,Itambé,55920000,PE,,,,,false
5295,Itapetim,56720000,PE,,,,,false
5296,Itapissuma,53700000,PE,,,,,false
5297,Itaquitinga,55950000,PE,,,,,false
5298,Ituguaçu,55493000,PE,,,,,false
5299,Iuiteporã,55682000,PE,,,,,false
5300,Jabitaca,56848000,PE,,,,,false
5302,Jaboatao dos Guararapes,,PE,,,,,false
5303,Japecanga,55287000,PE,,,,,false
5304,Jaqueira,55409000,PE,,,,,false
5305,Jataúba,55180000,PE,,,,,false
5306,Jatiúca,56885000,PE,,,,,false
5307,Jatobá,56470000,PE,,,,,false
5308,Jenipapo,55258000,PE,,,,,false
5309,João Alfredo,55720000,PE,,,,,false
5310,Joaquim Nabuco,55535000,PE,,,,,false
5311,José da Costa,55534000,PE,,,,,false
5312,José Mariano,55522000,PE,,,,,false
5313,Juçaral,54570000,PE,,,,,false
5314,Jucati,55398000,PE,,,,,false
5315,Jupi,55395000,PE,,,,,false
5316,Jurema,55480000,PE,,,,,false
5317,Jutaí,56390000,PE,,,,,false
5318,Lagoa,56350000,PE,,,,,false
5319,Lagoa de São José,55336000,PE,,,,,false
5320,Lagoa do Barro,56284000,PE,,,,,false
5321,Lagoa do Carro,55820000,PE,,,,,false
5322,Lagoa do Itaenga,55840000,PE,,,,,false
5323,Lagoa do Ouro,55320000,PE,,,,,false
5324,Lagoa do Souza,55458000,PE,,,,,false
5325,Lagoa dos Gatos,55450000,PE,,,,,false
5326,Lagoa Grande,56395000,PE,,,,,false
5327,Laje de São José,55465000,PE,,,,,false
5328,Laje Grande,55402000,PE,,,,,false
5329,Lajedo,55385000,PE,,,,,false
5330,Lajedo do Cedro,55108000,PE,,,,,false
5331,Limoeiro,55700000,PE,,,,,false
5332,Livramento do Tiúma,55878000,PE,,,,,false
5333,Luanda,56918000,PE,,,,,false
5334,Macaparana,55865000,PE,,,,,false
5335,Machados,55740000,PE,,,,,false
5336,Macujé,55898000,PE,,,,,false
5337,Manari,56565000,PE,,,,,false
5338,Mandacaia,55174000,PE,,,,,false
5339,Mandacaru,55646000,PE,,,,,false
5340,Maniçoba,55135000,PE,,,,,false
5341,Maraial,55405000,PE,,,,,false
5342,Maravilha,56650000,PE,,,,,false
5343,Mimoso,55225000,PE,,,,,false
5344,Miracica,55303000,PE,,,,,false
5345,Mirandiba,56980000,PE,,,,,false
5346,Morais,56287000,PE,,,,,false
5347,Moreilândia,56150000,PE,,,,,false
5348,Moreno,54800000,PE,,,,,false
5349,Moxotó,56585000,PE,,,,,false
5350,Mulungu,55255000,PE,,,,,false
5351,Murupé,55855000,PE,,,,,false
5352,Mutuca,55210000,PE,,,,,false
5353,Nascente,56285000,PE,,,,,false
5355,Nazaré da Mata,55800000,PE,,,,,false
5356,Negras,56555000,PE,,,,,false
5357,Nossa Senhora da Luz,54749000,PE,,,,,false
5358,Nossa Senhora do Carmo,55634000,PE,,,,,false
5359,Nossa Senhora do Ó,55592000,PE,,,,,false
5360,Nova Cruz,53660000,PE,,,,,false
5361,"Olho D'Água de Dentro",55423000,PE,,,,,false
5362,Olinda,,PE,,,,,false
5363,Oratório,55758000,PE,,,,,false
5364,Ori,56148000,PE,,,,,false
5365,Orobó,55745000,PE,,,,,false
5366,Orocó,56170000,PE,,,,,false
5367,Ouricuri,56200000,PE,,,,,false
5368,Pajeú,56920000,PE,,,,,false
5369,Palmares,55540000,PE,,,,,false
5370,Palmeirina,55310000,PE,,,,,false
5371,Panelas,55470000,PE,,,,,false
5372,Pão de Açúcar,55798000,PE,,,,,false
5373,Pão de Açúcar do Poção,55245000,PE,,,,,false
5374,Papagaio,55215000,PE,,,,,false
5375,Paquevira,55425000,PE,,,,,false
5376,Poço Fundo,55198000,PE,,,,,false
5377,Paranatama,55355000,PE,,,,,false
5379,Parnamirim,56163000,PE,,,,,false
5380,Passagem do Tó,55185000,PE,,,,,false
5381,Passira,55650000,PE,,,,,false
5382,Pau Ferro,55418000,PE,,,,,false
5383,Paudalho,55825000,PE,,,,,false
5384,Paulista,,PE,,,,,false
5385,Pedra,55280000,PE,,,,,false
5386,Perpétuo Socorro,55265000,PE,,,,,false
5387,Pesqueira,55200000,PE,,,,,false
5388,Petrolândia,56460000,PE,,,,,false
5389,Petrolina,,PE,,,,,false
5390,Pirituba,55618000,PE,,,,,false
5391,Poção,55240000,PE,,,,,false
5392,Poção de Afrânio,56375000,PE,,,,,false
5393,Poço Comprido,55317000,PE,,,,,false
5395,Pombos,55630000,PE,,,,,false
5396,Pontas de Pedra,55908000,PE,,,,,false
5397,Ponte dos Carvalhos,54580000,PE,,,,,false
5399,Primavera,55510000,PE,,,,,false
5400,Quipapá,55415000,PE,,,,,false
5401,Quitimbu,56660000,PE,,,,,false
5402,Quixabá,56828000,PE,,,,,false
5403,Rainha Isabel,55334000,PE,,,,,false
5404,Rajada,56345000,PE,,,,,false
5405,Rancharia,56282000,PE,,,,,false
5406,Recife,,PE,,,,,false
5407,Riacho das Almas,55120000,PE,,,,,false
5408,Riacho do Meio,56705000,PE,,,,,false
5409,Riacho Fechado,55145000,PE,,,,,false
5410,Riacho Pequeno,56445000,PE,,,,,false
5411,Ribeirão,55520000,PE,,,,,false
5412,Rio da Barra,56615000,PE,,,,,false
5413,Rio Formoso,55570000,PE,,,,,false
5414,Sairé,55695000,PE,,,,,false
5415,Salgadinho,55675000,PE,,,,,false
5416,Salgueiro,56000000,PE,,,,,false
5417,Saloá,55350000,PE,,,,,false
5418,Salobro,55220000,PE,,,,,false
5419,Sanharó,55250000,PE,,,,,false
5420,Santa Cruz,56215000,PE,,,,,false
5421,Santa Cruz da Baixa Verde,56895000,PE,,,,,false
5422,Santa Cruz do Capibaribe,55190000,PE,,,,,false
5423,Santa Filomena,56210000,PE,,,,,false
5424,Santa Maria da Boa Vista,56380000,PE,,,,,false
5425,Santa Maria do Cambucá,55765000,PE,,,,,false
5426,Santa Rita,56770000,PE,,,,,false
5427,Santa Terezinha,56750000,PE,,,,,false
5429,Santana de São Joaquim,55674000,PE,,,,,false
5430,Santo Agostinho,54590000,PE,,,,,false
5431,Santo Antônio das Queimadas,55485000,PE,,,,,false
5432,Santo Antônio dos Palmares,55548000,PE,,,,,false
5433,São Benedito do Sul,55410000,PE,,,,,false
5434,São Bento do Una,55370000,PE,,,,,false
5435,São Caetano do Navio,56680000,PE,,,,,false
5436,São Caitano,55130000,PE,,,,,false
5437,São Domingos,55178000,PE,,,,,false
5438,São João,55435000,PE,,,,,false
5439,São Joaquim do Monte,55670000,PE,,,,,false
5440,São José,55475000,PE,,,,,false
5441,São José da Coroa Grande,55565000,PE,,,,,false
5442,São José do Belmonte,56950000,PE,,,,,false
5443,São José do Egito,56700000,PE,,,,,false
5444,São Lázaro,55478000,PE,,,,,false
5445,São Lourenço da Mata,,PE,,,,,false
5446,São Pedro,55302000,PE,,,,,false
5447,São Vicente,56730000,PE,,,,,false
5448,São Vicente Ferrer,55860000,PE,,,,,false
5449,Sapucarana,55661000,PE,,,,,false
5450,Saué,55572000,PE,,,,,false
5451,Serra Branca,56265000,PE,,,,,false
5452,Serra do Vento,55160000,PE,,,,,false
5453,Serra Talhada,,PE,,,,,false
5454,Serrita,56140000,PE,,,,,false
5455,Serrolândia,56270000,PE,,,,,false
5456,Sertânia,56600000,PE,,,,,false
5457,Sertãozinho de Baixo,55408000,PE,,,,,false
5458,Siriji,55863000,PE,,,,,false
5459,Sirinhaém,55580000,PE,,,,,false
5460,Sítio dos Nunes,56860000,PE,,,,,false
5461,Solidão,56795000,PE,,,,,false
5462,Surubim,55750000,PE,,,,,false
5463,Tabira,56780000,PE,,,,,false
5464,Tabocas,56240000,PE,,,,,false
5465,Tacaimbó,55140000,PE,,,,,false
5466,Tacaratu,56480000,PE,,,,,false
5467,Tamandaré,55578000,PE,,,,,false
5468,Tamboatá,55733000,PE,,,,,false
5469,Tapiraim,55138000,PE,,,,,false
5470,Taquaritinga do Norte,55790000,PE,,,,,false
5471,Tara,55285000,PE,,,,,false
5472,Tauapiranga,56925000,PE,,,,,false
5473,Tejucupapo,55905000,PE,,,,,false
5474,Terezinha,55305000,PE,,,,,false
5475,Terra Nova,56190000,PE,,,,,false
5476,Timbaúba,55870000,PE,,,,,false
5477,Timorante,56234000,PE,,,,,false
5478,Toritama,55125000,PE,,,,,false
5479,Tracunhaém,55805000,PE,,,,,false
5480,Trapiá,55122000,PE,,,,,false
5481,Três Ladeiras,53670000,PE,,,,,false
5482,Trindade,56250000,PE,,,,,false
5483,Triunfo,56870000,PE,,,,,false
5484,Tupanaci,56990000,PE,,,,,false
5485,Tupanatinga,56540000,PE,,,,,false
5486,Tupaóca,55895000,PE,,,,,false
5487,Tuparetama,56760000,PE,,,,,false
5488,Umãs,56105000,PE,,,,,false
5489,Umburetama,55746000,PE,,,,,false
5490,Upatininga,55896000,PE,,,,,false
5491,Urimama,56386000,PE,,,,,false
5492,Uruçu-Mirim,55648000,PE,,,,,false
5493,Urucubá,55705000,PE,,,,,false
5494,Vasques,56110000,PE,,,,,false
5495,Veneza,56168000,PE,,,,,false
5496,Venturosa,55270000,PE,,,,,false
5497,Verdejante,56120000,PE,,,,,false
5498,Vertente do Lério,55760000,PE,,,,,false
5499,Vertentes,55770000,PE,,,,,false
5500,Vicência,55850000,PE,,,,,false
5501,Vila Nova,55757000,PE,,,,,false
5502,Viração,56236000,PE,,,,,false
5503,Vitória de Santo Antão,,PE,,,,,false
5504,Volta do Moxotó,56475000,PE,,,,,false
5505,Xexéu,55555000,PE,,,,,false
5506,Xucuru,55165000,PE,,,,,false
5507,Zé Gomes,56245000,PE,,,,,false
5508,Acauã,64748000,PI,,,,,false
5509,Agricolândia,64440000,PI,,,,,false
5510,Água Branca,64460000,PI,,,,,false
5511,Alagoinha do Piauí,64655000,PI,,,,,false
5512,Alegrete do Piauí,64675000,PI,,,,,false
5513,Alto Longá,64360000,PI,,,,,false
5514,Altos,64290000,PI,,,,,false
5515,Alvorada do Gurguéia,64923000,PI,,,,,false
5516,Amarante,64400000,PI,,,,,false
5517,Angical do Piauí,64410000,PI,,,,,false
5518,Anísio de Abreu,64780000,PI,,,,,false
5519,Antônio Almeida,64855000,PI,,,,,false
5520,Aroazes,64310000,PI,,,,,false
5521,Arraial,64480000,PI,,,,,false
5522,Assunção do Piauí,64333000,PI,,,,,false
5523,Avelino Lopes,64965000,PI,,,,,false
5524,Baixa Grande do Ribeiro,64868000,PI,,,,,false
5525,"Barra D'Alcântara",64528000,PI,,,,,false
5526,Barras,64100000,PI,,,,,false
5527,Barreiras do Piauí,64990000,PI,,,,,false
5528,Barro Duro,64455000,PI,,,,,false
5529,Batalha,64190000,PI,,,,,false
5530,Bela Vista do Piauí,64705000,PI,,,,,false
5531,Belém do Piauí,64678000,PI,,,,,false
5532,Beneditinos,64380000,PI,,,,,false
5533,Bertolínia,64870000,PI,,,,,false
5534,Betânia do Piauí,64753000,PI,,,,,false
