id,idempresa,origem
108833,54726,CEF
108834,56812,CEF
108835,56695,CEF
108836,54727,CEF
108837,56814,CEF
108838,56697,CEF
108839,54728,CEF
108840,56816,CEF
108841,56700,CEF
108842,54729,CEF
108843,56819,CEF
108844,56704,CEF
108845,54730,CEF
108846,56821,CEF
108847,56707,CEF
108848,54731,CEF
108849,56824,CEF
108850,56709,CEF
108851,54732,CEF
108852,56835,CEF
108853,56712,CEF
108854,54733,CEF
108855,56839,CEF
108856,56715,CEF
108857,54734,CEF
108858,56841,CEF
108859,56717,CEF
108860,54735,CEF
108861,56843,CEF
108862,56721,CEF
108863,54736,CEF
108864,56844,CEF
108865,56724,CEF
108866,54737,CEF
108867,56847,CEF
108868,56726,CEF
108869,54738,CEF
108870,56849,CEF
108871,56729,CEF
108872,54760,CEF
108873,56851,CEF
108874,56732,CEF
108875,54761,CEF
108876,56853,CEF
108877,56733,CEF
108878,54762,CEF
108879,56854,CEF
108880,56735,CEF
108881,54763,CEF
108882,56856,CEF
108883,56738,CEF
108884,54764,CEF
108885,56858,CEF
108886,56740,CEF
108887,54765,CEF
108888,56860,CEF
108889,56742,CEF
108890,54766,CEF
108891,40702,CEF
108892,56747,CEF
108893,54767,CEF
108894,56862,CEF
108895,56748,CEF
108896,54768,CEF
108897,56863,CEF
108898,56750,CEF
108899,54769,CEF
108900,56865,CEF
108901,56752,CEF
108902,54770,CEF
108903,56867,CEF
108904,56755,CEF
108905,54771,CEF
108906,56870,CEF
108907,56757,CEF
108908,54772,CEF
108909,56871,CEF
108910,56760,CEF
108911,54773,CEF
108912,56872,CEF
108913,56762,CEF
108914,54774,CEF
108915,56875,CEF
108916,56765,CEF
108917,54775,CEF
108918,56876,CEF
108919,56768,CEF
108920,54776,CEF
108921,56878,CEF
108922,56770,CEF
108923,54777,CEF
108924,56880,CEF
108925,56770,CEF
108926,54778,CEF
108927,56882,CEF
108928,56773,CEF
108929,54779,CEF
108930,56885,CEF
108931,56774,CEF
108932,54780,CEF
108933,56887,CEF
108934,56776,CEF
108935,54781,CEF
108936,54247,CEF
108937,56778,CEF
108938,54782,CEF
108939,56889,CEF
108940,56780,CEF
108941,54783,CEF
108942,56891,CEF
108943,56782,CEF
108944,54784,CEF
108945,56894,CEF
108946,56784,CEF
108947,54785,CEF
108948,56896,CEF
108949,56786,CEF
108950,54786,CEF
108951,56898,CEF
108952,56787,CEF
108953,54787,CEF
108954,56900,CEF
108955,56790,CEF
108956,54788,CEF
108957,56901,CEF
108958,56792,CEF
108959,54789,CEF
108960,56902,CEF
108961,56793,CEF
108962,54790,CEF
108963,56903,CEF
108964,56794,CEF
108965,54791,CEF
108966,56904,CEF
108967,56796,CEF
108968,54792,CEF
108969,56905,CEF
108970,56798,CEF
108971,54793,CEF
108972,56906,CEF
108973,56799,CEF
108974,54794,CEF
108975,56908,CEF
108976,56801,CEF
108977,54795,CEF
108978,56910,CEF
108979,56803,CEF
108980,54796,CEF
108981,56912,CEF
108982,56805,CEF
108983,54797,CEF
108984,56914,CEF
108985,56806,CEF
108986,54798,CEF
108987,56916,CEF
108988,56808,CEF
108989,54799,CEF
108990,56920,CEF
108991,56811,CEF
108992,54800,CEF
108993,56922,CEF
108994,56813,CEF
108995,54801,CEF
108996,56923,CEF
108997,56815,CEF
108998,54739,CEF
108999,56925,CEF
109000,56817,CEF
109001,54740,CEF
109002,56926,CEF
109003,56818,CEF
109004,54741,CEF
109005,56929,CEF
109006,56820,CEF
109007,54742,CEF
109008,56933,CEF
109009,56822,CEF
109010,54743,CEF
109011,56935,CEF
109012,56823,CEF
109013,54744,CEF
109014,56935,CEF
109015,56823,CEF
109016,54745,CEF
109017,56942,CEF
109018,56825,CEF
109019,54746,CEF
109020,56946,CEF
109021,56826,CEF
109022,56947,CEF
109023,54747,CEF
109024,56827,CEF
109025,56951,CEF
109026,54748,CEF
109027,56828,CEF
109028,56953,CEF
109029,54749,CEF
109030,56829,CEF
109031,56955,CEF
109032,54750,CEF
109033,56829,CEF
109034,56959,CEF
109035,54751,CEF
109036,56830,CEF
109037,56960,CEF
109038,54752,CEF
109039,56831,CEF
109040,56962,CEF
109041,54753,CEF
109042,56831,CEF
109043,56964,CEF
109044,54754,CEF
109045,56832,CEF
109046,56968,CEF
109047,54755,CEF
109048,56833,CEF
109049,56971,CEF
109050,54756,CEF
109051,56834,CEF
109052,56973,CEF
109053,54757,CEF
109054,56836,CEF
109055,56975,CEF
109056,54758,CEF
109057,56837,CEF
109058,56977,CEF
109059,54759,CEF
109060,56838,CEF
109061,56979,CEF
109062,54802,CEF
109063,56840,CEF
109064,56981,CEF
109065,54803,CEF
109066,56842,CEF
109067,56983,CEF
109068,54804,CEF
109069,56842,CEF
109070,56987,CEF
109071,54805,CEF
109072,56845,CEF
109073,56989,CEF
109074,54806,CEF
109075,56846,CEF
109076,32673,CEF
109077,54807,CEF
109078,56848,CEF
109079,56991,CEF
109080,54808,CEF
109081,56850,CEF
109082,56993,CEF
109083,54809,CEF
109084,56852,CEF
109085,56995,CEF
109086,54810,CEF
109087,56855,CEF
109088,56997,CEF
109089,54811,CEF
109090,56857,CEF
109091,56999,CEF
109092,54812,CEF
109093,56859,CEF
109094,57002,CEF
109095,54813,CEF
109096,56861,CEF
109097,57003,CEF
109098,54814,CEF
109099,56864,CEF
109100,57005,CEF
109101,56866,CEF
109102,54815,CEF
109103,57008,CEF
109104,56868,CEF
109105,54816,CEF
109106,57010,CEF
109107,56869,CEF
109108,54817,CEF
109109,57012,CEF
109110,56869,CEF
109111,54818,CEF
109112,57016,CEF
109113,56873,CEF
109114,54819,CEF
109115,57018,CEF
109116,56874,CEF
109117,54820,CEF
109118,57020,CEF
109119,56877,CEF
109120,54821,CEF
109121,57021,CEF
109122,56879,CEF
109123,54822,CEF
109124,57023,CEF
109125,56881,CEF
109126,18427,CEF
109127,57025,CEF
109128,56883,CEF
109129,54823,CEF
109130,57031,CEF
109131,56884,CEF
109132,54824,CEF
109133,57036,CEF
109134,56886,CEF
109135,54825,CEF
109136,22011,CEF
109137,56888,CEF
109138,54826,CEF
109139,57038,CEF
109140,56890,CEF
109141,54827,CEF
109142,57042,CEF
109143,56892,CEF
109144,54828,CEF
109145,57044,CEF
109146,56893,CEF
109147,54829,CEF
109148,57047,CEF
109149,56895,CEF
109150,54830,CEF
109151,57052,CEF
109152,56897,CEF
109153,54831,CEF
109154,57053,CEF
109155,56899,CEF
109156,54832,CEF
109157,57056,CEF
109158,56907,CEF
109159,54833,CEF
109160,57058,CEF
109161,56909,CEF
109162,54834,CEF
109163,15219,CEF
109164,56911,CEF
109165,54835,CEF
109166,57060,CEF
109167,56913,CEF
109168,54836,CEF
109169,57064,CEF
109170,56913,CEF
109171,54837,CEF
109172,57066,CEF
109173,56915,CEF
109174,54838,CEF
109175,57068,CEF
109176,56917,CEF
109177,54838,CEF
109178,57068,CEF
109179,56918,CEF
109180,54839,CEF
109181,57071,CEF
109182,56919,CEF
109183,54840,CEF
109184,57073,CEF
109185,56921,CEF
109186,54841,CEF
109187,57075,CEF
109188,56924,CEF
109189,54842,CEF
109190,57079,CEF
109191,56927,CEF
109192,54843,CEF
109193,57082,CEF
109194,56928,CEF
109195,54844,CEF
109196,57086,CEF
109197,56930,CEF
109198,54845,CEF
109199,57090,CEF
109200,56931,CEF
109201,54846,CEF
109202,57099,CEF
109203,56932,CEF
109204,54847,CEF
109205,57101,CEF
109206,56932,CEF
109207,54848,CEF
109208,57106,CEF
109209,56934,CEF
109210,54849,CEF
109211,32458,CEF
109212,56934,CEF
109213,54850,CEF
109214,57110,CEF
109215,56936,CEF
109216,51958,CEF
109217,57113,CEF
109218,56936,CEF
109219,54851,CEF
109220,57118,CEF
109221,56937,CEF
109222,54852,CEF
109223,57120,CEF
109224,56938,CEF
109225,54853,CEF
109226,57122,CEF
109227,56938,CEF
109228,54854,CEF
109229,57125,CEF
109230,56938,CEF
109231,54855,CEF
109232,57130,CEF
109233,56939,CEF
109234,54856,CEF
109235,57137,CEF
109236,56939,CEF
109237,54857,CEF
109238,57140,CEF
109239,56940,CEF
109240,54858,CEF
109241,57144,CEF
109242,56940,CEF
109243,54859,CEF
109244,57146,CEF
109245,56941,CEF
109246,54860,CEF
109247,57147,CEF
109248,56941,CEF
109249,54861,CEF
109250,57151,CEF
109251,56943,CEF
109252,54862,CEF
109253,57153,CEF
109254,56943,CEF
109255,54863,CEF
109256,57159,CEF
109257,56944,CEF
109258,54864,CEF
109259,57161,CEF
109260,56944,CEF
109261,54865,CEF
109262,35064,CEF
109263,56945,CEF
109264,54866,CEF
109265,57164,CEF
109266,56945,CEF
109267,54867,CEF
109268,57167,CEF
109269,56948,CEF
109270,54868,CEF
109271,57169,CEF
109272,56948,CEF
109273,54869,CEF
109274,57171,CEF
109275,56949,CEF
109276,54870,CEF
109277,57174,CEF
109278,56950,CEF
109279,54870,CEF
109280,57176,CEF
109281,56952,CEF
109282,54871,CEF
109283,57178,CEF
109284,56954,CEF
109285,54872,CEF
109286,57181,CEF
109287,56956,CEF
109288,54873,CEF
109289,57183,CEF
109290,56957,CEF
109291,54874,CEF
109292,57186,CEF
109293,56958,CEF
109294,54875,CEF
109295,57188,CEF
109296,56961,CEF
109297,54876,CEF
109298,57191,CEF
109299,56963,CEF
109300,54877,CEF
109301,57194,CEF
109302,38818,CEF
109303,54878,CEF
109304,57198,CEF
109305,56965,CEF
109306,54879,CEF
109307,57201,CEF
109308,56966,CEF
109309,54880,CEF
109310,57203,CEF
109311,56967,CEF
109312,54881,CEF
109313,57204,CEF
109314,56969,CEF
109315,54882,CEF
109316,57208,CEF
109317,56970,CEF
109318,54883,CEF
109319,57216,CEF
109320,56972,CEF
109321,54884,CEF
109322,57218,CEF
109323,56974,CEF
109324,54885,CEF
109325,57221,CEF
109326,56974,CEF
109327,54886,CEF
109328,57224,CEF
109329,56976,CEF
109330,54887,CEF
109331,57230,CEF
109332,56978,CEF
109333,54888,CEF
109334,57233,CEF
109335,56980,CEF
109336,54889,CEF
109337,57235,CEF
109338,56982,CEF
109339,54890,CEF
109340,57238,CEF
109341,56984,CEF
109342,54891,CEF
109343,57244,CEF
109344,56985,CEF
109345,54892,CEF
109346,57246,CEF
109347,56986,CEF
109348,54893,CEF
109349,57247,CEF
109350,56988,CEF
109351,54894,CEF
109352,57249,CEF
109353,56990,CEF
109354,54895,CEF
109355,57255,CEF
109356,56992,CEF
109357,54896,CEF
109358,57260,CEF
109359,56994,CEF
109360,57262,CEF
109361,54897,CEF
109362,56996,CEF
109363,57268,CEF
109364,54898,CEF
109365,56998,CEF
109366,57271,CEF
109367,54899,CEF
109368,57000,CEF
109369,57275,CEF
109370,54900,CEF
109371,57001,CEF
109372,57277,CEF
109373,54900,CEF
109374,57004,CEF
109375,57282,CEF
109376,54901,CEF
109377,57006,CEF
109378,57282,CEF
109379,54902,CEF
109380,57007,CEF
109381,57288,CEF
109382,54903,CEF
109383,57009,CEF
109384,57290,CEF
109385,54904,CEF
109386,57011,CEF
109387,57295,CEF
109388,54905,CEF
109389,57013,CEF
109390,57297,CEF
109391,54906,CEF
109392,57014,CEF
109393,57301,CEF
109394,54907,CEF
109395,57015,CEF
109396,57303,CEF
109397,54908,CEF
109398,57017,CEF
109399,57306,CEF
109400,54909,CEF
109401,57019,CEF
109402,57309,CEF
109403,54910,CEF
109404,57022,CEF
109405,57312,CEF
109406,54911,CEF
109407,57024,CEF
109408,57315,CEF
109409,54912,CEF
109410,57026,CEF
109411,57318,CEF
109412,54913,CEF
109413,57027,CEF
109414,57321,CEF
109415,54913,CEF
109416,57028,CEF
109417,57327,CEF
109418,54914,CEF
109419,57029,CEF
109420,57328,CEF
109421,54915,CEF
109422,57032,CEF
109423,57330,CEF
109424,54916,CEF
109425,57034,CEF
109426,57333,CEF
109427,54917,CEF
109428,57037,CEF
109429,57336,CEF
109430,54918,CEF
109431,57037,CEF
109432,57339,CEF
109433,54919,CEF
109434,57039,CEF
109435,57342,CEF
109436,54920,CEF
109437,57041,CEF
109438,57344,CEF
109439,54921,CEF
109440,57045,CEF
109441,57349,CEF
109442,54922,CEF
109443,57046,CEF
109444,57352,CEF
109445,54923,CEF
109446,57048,CEF
109447,57357,CEF
109448,54924,CEF
109449,57049,CEF
109450,57360,CEF
109451,54925,CEF
109452,57051,CEF
109453,54218,CEF
109454,54926,CEF
109455,57055,CEF
109456,57365,CEF
109457,54927,CEF
109458,57057,CEF
109459,57366,CEF
109460,54928,CEF
109461,57059,CEF
109462,57369,CEF
109463,54929,CEF
109464,57061,CEF
109465,57372,CEF
109466,54930,CEF
109467,57062,CEF
109468,57377,CEF
109469,54931,CEF
109470,57062,CEF
109471,25533,CEF
109472,54932,CEF
109473,57065,CEF
109474,57384,CEF
109475,54932,CEF
109476,57067,CEF
109477,57397,CEF
109478,54933,CEF
109479,15161,CEF
109480,57400,CEF
109481,54934,CEF
109482,57070,CEF
109483,57402,CEF
109484,54935,CEF
109485,57074,CEF
109486,57407,CEF
109487,54936,CEF
109488,57076,CEF
109489,57410,CEF
109490,54937,CEF
109491,57078,CEF
109492,57412,CEF
109493,54938,CEF
109494,57080,CEF
109495,57415,CEF
109496,54939,CEF
109497,57083,CEF
109498,57420,CEF
109499,54940,CEF
109500,57084,CEF
109501,57424,CEF
109502,54941,CEF
109503,57085,CEF
109504,57427,CEF
109505,54941,CEF
109506,57087,CEF
109507,57432,CEF
109508,54942,CEF
109509,57087,CEF
109510,57434,CEF
109511,54943,CEF
109512,57088,CEF
109513,57439,CEF
109514,54944,CEF
109515,57091,CEF
109516,57442,CEF
109517,54945,CEF
109518,57092,CEF
109519,57444,CEF
109520,54945,CEF
109521,57093,CEF
109522,57449,CEF
109523,54946,CEF
109524,57095,CEF
109525,57454,CEF
109526,54947,CEF
109527,57097,CEF
109528,57458,CEF
109529,54948,CEF
109530,57100,CEF
109531,33097,CEF
109532,54949,CEF
109533,57105,CEF
109534,57461,CEF
109535,54950,CEF
109536,57107,CEF
109537,57470,CEF
109538,54951,CEF
109539,57109,CEF
109540,57473,CEF
109541,54952,CEF
109542,57112,CEF
109543,57475,CEF
109544,54952,CEF
109545,57114,CEF
109546,57477,CEF
109547,54953,CEF
109548,57117,CEF
109549,57480,CEF
109550,54954,CEF
109551,57123,CEF
109552,57483,CEF
109553,54955,CEF
109554,57124,CEF
109555,57485,CEF
109556,54956,CEF
109557,57127,CEF
109558,57487,CEF
109559,54957,CEF
109560,57129,CEF
109561,57489,CEF
109562,54958,CEF
109563,57132,CEF
109564,57492,CEF
109565,54959,CEF
109566,57133,CEF
109567,57496,CEF
109568,54960,CEF
109569,57134,CEF
109570,57500,CEF
109571,54961,CEF
109572,57136,CEF
109573,57504,CEF
109574,54962,CEF
109575,57136,CEF
109576,57507,CEF
109577,54963,CEF
109578,57139,CEF
109579,57509,CEF
109580,54964,CEF
109581,57142,CEF
109582,57514,CEF
109583,54965,CEF
109584,57145,CEF
109585,57517,CEF
109586,54966,CEF
109587,57145,CEF
109588,57518,CEF
109589,54967,CEF
109590,57149,CEF
109591,57521,CEF
109592,54968,CEF
109593,57149,CEF
109594,57526,CEF
109595,54969,CEF
109596,57152,CEF
109597,57529,CEF
109598,54969,CEF
109599,57154,CEF
109600,57531,CEF
109601,54970,CEF
109602,57155,CEF
109603,57533,CEF
109604,54971,CEF
109605,57157,CEF
109606,57535,CEF
109607,54972,CEF
109608,57162,CEF
109609,57537,CEF
109610,54973,CEF
109611,57165,CEF
109612,57539,CEF
109613,54974,CEF
109614,57170,CEF
109615,57541,CEF
109616,54975,CEF
109617,57172,CEF
109618,57544,CEF
109619,54976,CEF
109620,57175,CEF
109621,57547,CEF
109622,54977,CEF
109623,57177,CEF
109624,57550,CEF
109625,54978,CEF
109626,57180,CEF
109627,57554,CEF
109628,54979,CEF
109629,57182,CEF
109630,57556,CEF
109631,54980,CEF
109632,57185,CEF
109633,57558,CEF
109634,54981,CEF
109635,57187,CEF
109636,57562,CEF
109637,54982,CEF
109638,57190,CEF
109639,57564,CEF
109640,54983,CEF
109641,57192,CEF
109642,57570,CEF
109643,54984,CEF
109644,57197,CEF
109645,57572,CEF
109646,54985,CEF
109647,57200,CEF
109648,57575,CEF
109649,54986,CEF
109650,57200,CEF
109651,57578,CEF
109652,54987,CEF
109653,57205,CEF
109654,57581,CEF
109655,54988,CEF
109656,57207,CEF
109657,57586,CEF
109658,54989,CEF
109659,57210,CEF
109660,57593,CEF
109661,54990,CEF
109662,57211,CEF
109663,57594,CEF
109664,54991,CEF
109665,57212,CEF
109666,57597,CEF
109667,54992,CEF
109668,57214,CEF
109669,57600,CEF
109670,54993,CEF
109671,57217,CEF
109672,57604,CEF
109673,54994,CEF
109674,29187,CEF
109675,57612,CEF
109676,54995,CEF
109677,57220,CEF
109678,57616,CEF
109679,54996,CEF
109680,57223,CEF
109681,57622,CEF
109682,54997,CEF
109683,57226,CEF
109684,57625,CEF
109685,54998,CEF
109686,57228,CEF
109687,57628,CEF
109688,54999,CEF
109689,57231,CEF
109690,57631,CEF
109691,55000,CEF
109692,57236,CEF
109693,57633,CEF
109694,55001,CEF
109695,57237,CEF
109696,54194,CEF
109697,55002,CEF
109698,57240,CEF
109699,54210,CEF
109700,55003,CEF
109701,57248,CEF
109702,57637,CEF
109703,55004,CEF
109704,57251,CEF
109705,57637,CEF
109706,55005,CEF
109707,57253,CEF
109708,57640,CEF
109709,55006,CEF
109710,57256,CEF
109711,57642,CEF
109712,55007,CEF
109713,57258,CEF
109714,57644,CEF
109715,55008,CEF
109716,57261,CEF
109717,57647,CEF
109718,55009,CEF
109719,57263,CEF
109720,57650,CEF
109721,55010,CEF
109722,57265,CEF
109723,57653,CEF
109724,55011,CEF
109725,57267,CEF
109726,57655,CEF
109727,55012,CEF
109728,57269,CEF
109729,57661,CEF
109730,55013,CEF
109731,57272,CEF
109732,57662,CEF
109733,55014,CEF
109734,57274,CEF
109735,57664,CEF
109736,55015,CEF
109737,57278,CEF
109738,57667,CEF
109739,55016,CEF
109740,57280,CEF
109741,33801,CEF
109742,55017,CEF
109743,57283,CEF
109744,57671,CEF
109745,55018,CEF
109746,57286,CEF
109747,57673,CEF
109748,55019,CEF
109749,57287,CEF
109750,57676,CEF
109751,55020,CEF
109752,57289,CEF
109753,57679,CEF
109754,55021,CEF
109755,57292,CEF
109756,57683,CEF
109757,55022,CEF
109758,57293,CEF
109759,57685,CEF
109760,55023,CEF
109761,57296,CEF
109762,57688,CEF
109763,55024,CEF
109764,57298,CEF
109765,57690,CEF
109766,55025,CEF
109767,57300,CEF
109768,57693,CEF
109769,55026,CEF
109770,57302,CEF
109771,57700,CEF
109772,55027,CEF
109773,57304,CEF
109774,57703,CEF
109775,55028,CEF
109776,57307,CEF
109777,57707,CEF
109778,55029,CEF
109779,57311,CEF
109780,57710,CEF
109781,55030,CEF
109782,57313,CEF
109783,32551,CEF
109784,55031,CEF
109785,57317,CEF
109786,57713,CEF
109787,55032,CEF
109788,57320,CEF
109789,57718,CEF
109790,55033,CEF
109791,57323,CEF
109792,57721,CEF
109793,55034,CEF
109794,57326,CEF
109795,57724,CEF
109796,55035,CEF
109797,57331,CEF
109798,57728,CEF
109799,55036,CEF
109800,57335,CEF
109801,57729,CEF
109802,55037,CEF
109803,57338,CEF
109804,57730,CEF
109805,55038,CEF
109806,57341,CEF
109807,57731,CEF
109808,55039,CEF
109809,57343,CEF
109810,57733,CEF
109811,55040,CEF
109812,57345,CEF
109813,57735,CEF
109814,55041,CEF
109815,57347,CEF
109816,57737,CEF
109817,55042,CEF
109818,57350,CEF
109819,57740,CEF
109820,55043,CEF
109821,57353,CEF
109822,57742,CEF
109823,55044,CEF
109824,57356,CEF
109825,57744,CEF
109826,55045,CEF
109827,57359,CEF
109828,57746,CEF
109829,55046,CEF
109830,57361,CEF
109831,57750,CEF
109832,55047,CEF
109833,57363,CEF
109834,57753,CEF
109835,55048,CEF
109836,14461,CEF
109837,57755,CEF
109838,55049,CEF
109839,14461,CEF
109840,57759,CEF
109841,55050,CEF
109842,57368,CEF
109843,57763,CEF
109844,55051,CEF
109845,57371,CEF
109846,57766,CEF
109847,55052,CEF
109848,57374,CEF
109849,57768,CEF
109850,55053,CEF
109851,57376,CEF
109852,57771,CEF
109853,55054,CEF
109854,57378,CEF
109855,57783,CEF
109856,55055,CEF
109857,57380,CEF
109858,57786,CEF
109859,55056,CEF
109860,57381,CEF
109861,57788,CEF
109862,55057,CEF
109863,57382,CEF
109864,57791,CEF
109865,57385,CEF
109866,55058,CEF
109867,57793,CEF
109868,57385,CEF
109869,55059,CEF
109870,57793,CEF
109871,57389,CEF
109872,55060,CEF
109873,57798,CEF
109874,57390,CEF
109875,55061,CEF
109876,57801,CEF
109877,57392,CEF
109878,55062,CEF
109879,57804,CEF
109880,57394,CEF
109881,55063,CEF
109882,57806,CEF
109883,57399,CEF
109884,55064,CEF
109885,57808,CEF
109886,57403,CEF
109887,55065,CEF
109888,57810,CEF
109889,57405,CEF
109890,55066,CEF
109891,57812,CEF
109892,57408,CEF
109893,55067,CEF
109894,57815,CEF
109895,57411,CEF
109896,55068,CEF
109897,57818,CEF
109898,57413,CEF
109899,55069,CEF
109900,25534,CEF
109901,57414,CEF
109902,55070,CEF
109903,57820,CEF
109904,57417,CEF
109905,55071,CEF
109906,57825,CEF
109907,57419,CEF
109908,55072,CEF
109909,57827,CEF
109910,57421,CEF
109911,55073,CEF
109912,57834,CEF
109913,57422,CEF
109914,55074,CEF
109915,57835,CEF
109916,57425,CEF
109917,55075,CEF
109918,57839,CEF
109919,53347,CEF
109920,55076,CEF
109921,57840,CEF
109922,53347,CEF
109923,55077,CEF
109924,57841,CEF
109925,57429,CEF
109926,55078,CEF
109927,57844,CEF
109928,57430,CEF
109929,55079,CEF
109930,57846,CEF
109931,57433,CEF
109932,55080,CEF
109933,57848,CEF
109934,57435,CEF
109935,55081,CEF
109936,57851,CEF
109937,57437,CEF
109938,55082,CEF
109939,57855,CEF
109940,57438,CEF
109941,55083,CEF
109942,57857,CEF
109943,57441,CEF
109944,55084,CEF
109945,57864,CEF
109946,57447,CEF
109947,55085,CEF
109948,57868,CEF
109949,57451,CEF
109950,55086,CEF
109951,57869,CEF
109952,57453,CEF
109953,55087,CEF
109954,57871,CEF
109955,57455,CEF
109956,55088,CEF
109957,54176,CEF
109958,57457,CEF
109959,55089,CEF
109960,57875,CEF
109961,57460,CEF
109962,55090,CEF
109963,57878,CEF
109964,57462,CEF
109965,55091,CEF
109966,57881,CEF
109967,57464,CEF
109968,55092,CEF
109969,57884,CEF
109970,57464,CEF
109971,55093,CEF
109972,57887,CEF
109973,57466,CEF
109974,55094,CEF
109975,57889,CEF
109976,57467,CEF
109977,55095,CEF
109978,57892,CEF
109979,57468,CEF
109980,55096,CEF
109981,57895,CEF
109982,57471,CEF
109983,55097,CEF
109984,57897,CEF
109985,57474,CEF
109986,55098,CEF
109987,57900,CEF
109988,57478,CEF
109989,55099,CEF
109990,57905,CEF
109991,57481,CEF
109992,55100,CEF
109993,57908,CEF
109994,57488,CEF
109995,55101,CEF
109996,57911,CEF
109997,57491,CEF
109998,55102,CEF
109999,57916,CEF
110000,57494,CEF
110001,55103,CEF
110002,57917,CEF
110003,57497,CEF
110004,55104,CEF
110005,57924,CEF
110006,57497,CEF
110007,55105,CEF
110008,57926,CEF
110009,57499,CEF
110010,55106,CEF
110011,57928,CEF
110012,57502,CEF
110013,55107,CEF
110014,57933,CEF
110015,57505,CEF
110016,55108,CEF
110017,57936,CEF
110018,57508,CEF
110019,55109,CEF
110020,57938,CEF
110021,57508,CEF
110022,55110,CEF
110023,57942,CEF
110024,57511,CEF
110025,55111,CEF
110026,57944,CEF
110027,57513,CEF
110028,55112,CEF
110029,57950,CEF
110030,29982,CEF
110031,55113,CEF
110032,57953,CEF
110033,57520,CEF
110034,55114,CEF
110035,57956,CEF
110036,57522,CEF
110037,55115,CEF
110038,57958,CEF
110039,57524,CEF
110040,55116,CEF
110041,57961,CEF
110042,57527,CEF
110043,55117,CEF
110044,57964,CEF
110045,57532,CEF
110046,55118,CEF
110047,57967,CEF
110048,57538,CEF
110049,55119,CEF
110050,52280,CEF
110051,57542,CEF
110052,55120,CEF
110053,57972,CEF
110054,57543,CEF
110055,55121,CEF
110056,57977,CEF
110057,57546,CEF
110058,55122,CEF
110059,57980,CEF
110060,57546,CEF
110061,55123,CEF
110062,57982,CEF
110063,57549,CEF
110064,55124,CEF
110065,57986,CEF
110066,57549,CEF
110067,55125,CEF
110068,57987,CEF
110069,57552,CEF
110070,55126,CEF
110071,57990,CEF
110072,57553,CEF
110073,55127,CEF
110074,57994,CEF
110075,57553,CEF
110076,55128,CEF
110077,57998,CEF
110078,57555,CEF
110079,55129,CEF
110080,58000,CEF
110081,57557,CEF
110082,55130,CEF
110083,58002,CEF
110084,57559,CEF
