idcidade,idbairro,nmbairro,flincluido
4565,6745,MIRAMAR, 
4565,6747,MURUBIRA (MOSQUEIRO), 
4565,6748,NATAL DO MURUBIRA (MOSQUEIRO), 
4565,6749,NAZARE, 
4565,6752,PARACURI (ICOARACI), 
4565,6753,PARAISO (MOSQUEIRO), 
4565,6754,PARQUE GUAJARA (ICOARACI), 
4565,6756,PEDREIRA, 
4565,6757,PONTA GROSSA (ICOARACI), 
4565,6758,PORTO ARTHUR (MOSQUEIRO), 
4565,6759,PRAIA GRANDE (MOSQUEIRO), 
4565,6761,REDUTO, 
4565,6762,SACRAMENTA, 
4565,6763,SAO BRAS, 
4565,6764,SAO CLEMENTE, 
4565,6765,SAO FRANCISCO (MOSQUEIRO), 
4565,6766,SAO JOAO DO OUTEIRO (OUTEIRO), 
4565,6767,SOUZA, 
4565,6768,SUCURIJUQUARA (MOSQUEIRO), 
4565,6770,TELEGRAFO SEM FIO, 
4565,6772,TERRA FIRME, 
4565,6773,UMARIZAL, 
4565,6774,UNA, 
4565,6775,UNIVERSITARIO, 
4565,6776,VAL-DE-CAES, 
4565,6777,VILA (MOSQUEIRO), 
4596,6778,AREIA BRANCA, 
4596,6779,CAIXA D AGUA, 
4596,6780,CAMPINHO, 
4596,6781,CENTRO, 
4596,6782,DOM JOAO VI, 
4596,6783,FATIMA, 
4596,6784,GARRAFAO, 
4596,6785,IGREJINHA, 
4596,6786,INUSSUN, 
4596,6787,MOTOCROS, 
4596,6788,NAZARE, 
4596,6789,OLIVEIRA BRITO, 
4596,6790,PEDREIRA, 
4596,6791,PRIMEIRA, 
4596,6792,SAMAMBAIA, 
4596,6793,SANTA CRUZ, 
4596,6794,SAO JOSE, 
4596,6795,SAO PIO X, 
4596,6796,TANCREDO NEVES, 
4596,6797,TRES DE MAIO, 
4605,6798,APEU, 
4605,6799,BETANIA, 
4605,6800,CAICARA, 
4605,6801,CENTRO, 
4605,6802,CRISTO REDENTOR, 
4605,6803,ESTRELA, 
4605,6804,FONTE BOA, 
4605,6805,IANETAMA, 
4605,6806,IMPERADOR, 
4605,6807,JADERLANDIA, 
4605,6808,NOVA OLINDA, 
4605,6809,PIRAPORA, 
4605,6810,SALGADINHO, 
4605,6811,SANTA LIDIA, 
4605,6812,SAO JOSE, 
4605,6813,SAUDADE I, 
4605,6814,SAUDADE II, 
4605,6815,TITANLANDIA, 
4651,6816,AEROPORTO VELHO, 
4651,6817,BELA VISTA, 
4651,6818,BOM JARDIM, 
4651,6819,COMERCIO, 
4651,6820,FLORESTA, 
4651,6821,JARDIM DAS ARARAS, 
4651,6822,LIBERDADE, 
4651,6823,MESQUITAS, 
4651,6824,PIRACANA, 
4677,6825,AMAPA, 
4677,6826,BELO HORIZONTE, 
4677,6827,BOM PLANALTO, 
4677,6828,CIDADE NOVA, 
4677,6829,INDEPENDENCIA, 
4677,6830,JARDIM VITORIA, 
4677,6831,LARANJEIRA, 
4677,6832,LIBERDADE, 
4677,6833,NOVA MARABA, 
4677,6834,NOVO HORIZONTE, 
4677,6835,SAO JOAO, 
4677,6836,VALE DO AEROPORTO, 
4677,6837,VELHA MARABA, 
4728,6838,BELA VISTA, 
4728,6839,CENTRO, 
4728,6840,CIDADE NOVA, 
4728,6841,GUANABARA, 
4728,6842,JARDIM ATLANTICO, 
4728,6843,MODULO II, 
4728,6844,NOSSA SENHORA DA CONCEICAO, 
4728,6845,PROMISSAO I, 
4728,6846,PROMISSAO II, 
4728,6847,PROMISSAO III, 
4728,6848,SETOR INDUSTRIAL, 
4728,6849,TRECHO SECO, 
4728,6850,URAIM, 
4754,6851,ADEMAR GUIMARAES, 
4754,6852,ALTO PARANA, 
4754,6853,ARIPUANA, 
4754,6854,CAPUAVA, 
4754,6855,CENTRO, 
4754,6856,JARDIM CUMARU, 
4754,6857,JARDIM LUCENA, 
4754,6858,JARDIM UMUARAMA, 
4754,6859,MORADA DA PAZ, 
4754,6860,NOVO HORIZONTE, 
4754,6861,NUCLEO URBANO, 
4754,6862,PLANALTO, 
4754,6863,SANTOS DUMONT, 
4754,6864,SETOR OESTE, 
4754,6865,VILA PAULISTA, 
4774,6866,AEROPORTO VELHO, 
4774,6867,ALDEIA, 
4774,6868,AMPARO, 
4774,6869,APARECIDA, 
4774,6870,CAMBUQUIRA, 
4774,6871,CARANAZAL, 
4774,6872,CENTRO, 
4774,6873,CONQUISTA, 
4774,6874,DIAMANTINO, 
4774,6875,ELCIONE BARBALHO, 
4774,6876,ESPERANCA, 
4774,6877,FATIMA, 
4774,6878,FLORESTA, 
4774,6879,INTERVENTORIA, 
4774,6880,JUTAI, 
4774,6881,LIBERDADE, 
4774,6882,LIVRAMENTO, 
4774,6883,MAICA, 
4774,6884,MARACANA, 
4774,6885,MATINHA, 
4774,6886,NOVA REPUBLICA, 
4774,6887,PRAINHA, 
4774,6888,RODAGEM, 
4774,6889,SALE, 
4774,6890,SANTA CLARA, 
4774,6891,SANTANA, 
4774,6892,SANTARENZINHO, 
4774,6893,SANTISSIMO, 
4774,6894,URUARA, 
4774,6895,URUMARI, 
4824,6896,BELA VISTA, 
4824,6897,BELEM, 
4824,6898,CARIPE, 
4824,6899,COHAB, 
4824,6900,COLORADO, 
4824,6901,ESPERANCA, 
4824,6902,GOES CALMONT, 
4824,6903,JAQUEIRA, 
4824,6904,JARDIM ALVORADA, 
4824,6905,JARDIM DAS FLORES, 
4824,6906,JARDIM MARILUCY, 
4824,6907,JARDIM PARAISO, 
4824,6908,JARDIM SAO FRANCISCO DAS CHAGAS, 
4824,6909,MANGAL, 
4824,6910,MATINHA, 
4824,6911,NOVA TUCURUI, 
4824,6912,NUCLEO BASICO LESTE, 
4824,6913,SANTA ISABEL, 
4824,6914,SANTA MONICA, 
4824,6915,SAO JOSE, 
4824,6916,SAO SEBASTIAO, 
4824,6917,SETOR NOVO OESTE, 
4824,6918,SETOR OESTE, 
4824,6919,TERRA PROMETIDA, 
4824,6920,VILA PIONEIRA, 
4846,6921,ALTO ARAGUAIA, 
4846,6922,CENTRO, 
4846,6923,ITAMARATI, 
4846,6924,MARAJOARA, 
4846,6925,NOVO HORIZONTE, 
4846,6926,SELECTAS, 
4846,6927,TANAKA, 
4876,6928,AEROPORTO, 
4876,6929,ALTO DA BOA VISTA, 
4876,6930,BARALHO, 
4876,6931,BRASILIA, 
4876,6932,CENTRO, 
4876,6933,IMACULADA, 
4876,6934,JARDIM SAO SEVERINO, 
4876,6935,MANGUINHOS, 
4876,6936,MUTIRAO, 
4876,6937,RIO DO MEIO, 
4876,6938,SAO BENTO, 
4876,6940,SESI, 
4876,6941,TAMBAY, 
4904,6942,ALTO BRANCO, 
4904,6943,BELA VISTA, 
4904,6944,BODOCONGO, 
4904,6945,CATINGUEIRA, 
4904,6946,CATOLE, 
4904,6947,CENTENARIO, 
4904,6948,CENTRO, 
4904,6949,CIDADES, 
4904,6950,CONCEICAO, 
4904,6951,CRUZEIRO, 
4904,6952,DISTRITO INDUSTRIAL, 
4904,6953,JARDIM PAULISTANO, 
4904,6954,JARDIM QUARENTA, 
4904,6955,JEREMIAS, 
4904,6956,JOSE PINHEIRO, 
4904,6957,LIBERDADE, 
4904,6958,MIRANTE, 
4904,6959,MONTE CASTELO, 
4904,6960,MONTE SANTO, 
4904,6961,NACOES, 
4904,6962,NOVA BRASILIA, 
4904,6963,PALMEIRA, 
4904,6964,PRATA, 
4904,6965,SANTA ROSA, 
4904,6966,SANTO ANTONIO, 
4904,6967,SAO JOSE, 
4904,6968,TAMBOR, 
4904,6969,VILA CABRAL, 
4964,6970,AGUA FRIA, 
4964,6971,ALTIPLANO CABO BRANCO, 
4964,6972,ALTO DO MATEUS, 
4964,6973,BESSA, 
4964,6974,BRISAMAR, 
4964,6975,CABO BRANCO, 
4964,6976,CASTELO BRANCO, 
4964,6977,CENTRO, 
4964,6978,FUNCIONARIOS, 
4964,6979,CORDAO ENCARNADO, 
4964,6980,COSTA E SILVA, 
4964,6981,CRISTO REDENTOR, 
4964,6982,CRUZ DAS ARMAS, 
4964,6983,DISTRITO INDUSTRIAL, 
4964,6984,ERNANI SATIRO, 
4964,6985,ERNESTO GEISEL, 
4964,6986,ESTADOS, 
4964,6987,EXPEDICIONARIOS, 
4964,6988,FUNCIONARIOS II, 
4964,6989,ILHA DO BISPO, 
4964,6990,INDUSTRIAS, 
4964,6991,IPES, 
4964,6992,JAGUARIBE, 
4964,6993,JARDIM CIDADE UNIVERSITARIA, 
4964,6996,JARDIM PLANALTO, 
4964,6997,JARDIM VENEZA, 
4964,6998,JOSE AMERICO DE ALMEIDA, 
4964,6999,MANAIRA, 
4964,7000,MANDACARU, 
4964,7001,MANGABEIRA, 
4964,7002,MARES, 
4964,7003,MIRAMAR, 
4964,7004,NOVAIS, 
4964,7005,RANGEL, 
4964,7006,ROGER, 
4964,7007,SAO JOSE, 
4964,7008,PONTA DO SEIXAS, 
4964,7009,TAMBAU, 
4964,7010,TAMBAUZINHO, 
4964,7011,TAMBIA, 
4964,7012,TORRE, 
4964,7013,TREZE DE MAIO, 
4964,7014,VALENTINA DE FIGUEIREDO, 
4964,7015,VARADOURO, 
5017,7016,BELO HORIZONTE, 
5017,7017,BRASILIA, 
5017,7018,CENTRO, 
5017,7019,CONJUNTO BIVAR OLINTO, 
5017,7020,CONJUNTO NOE TRAJANO, 
5017,7023,JARDIM BELA VISTA, 
5017,7025,JARDIM CALIFORNIA, 
5017,7027,JARDIM EUROPA, 
5017,7028,JARDIM GUANABARA, 
5017,7029,JARDIM LACERDA, 
5017,7030,JARDIM MAGNOLIA, 
5017,7033,JARDIM QUEIROZ, 
5017,7034,JARDIM REDENCAO, 
5017,7036,JATOBA, 
5017,7037,JUA DOCE, 
5017,7038,LIBERDADE, 
5017,7039,MATERNIDADE, 
5017,7040,MONTE CASTELO, 
5017,7041,MORRO, 
5017,7042,SALGADINHO, 
5017,7043,SANTA CECILIA, 
5017,7044,SANTO ANTONIO, 
5017,7045,SAO SEBASTIAO, 
5017,7046,VILA CAVALCANTE, 
5017,7047,VITORIA, 
5066,7048,CENTRO, 
5066,7049,LIBERDADE, 
5066,7050,MUNICIPIOS, 
5066,7051,POPULAR, 
5066,7052,VILA TIBIRI, 
5114,7053,ALTO CAPANEMA, 
5114,7054,ALTO DO CRUZEIRO, 
5114,7055,ANDRE GADELHA, 
5114,7056,ANGELIM, 
5114,7057,AREIA, 
5114,7058,BELA VISTA, 
5114,7059,CENTRO, 
5114,7060,ESTACAO, 
5114,7061,ESTREITO, 
5114,7062,GATO PRETO, 
5114,7063,GUANABARA, 
5114,7064,JARDIM BRASILIA, 
5114,7065,JARDIM DEZIRE, 
5114,7066,JARDIM IRACEMA, 
5114,7067,JARDIM SANTANA, 
5114,7068,JARDIM SORRILANDIA, 
5114,7069,MARIA DE LOURDES SARMENTO MEIRA, 
5114,7070,MUTIRAO, 
5114,7071,RECREIO, 
5114,7072,SAO JOSE, 
5114,7073,VARZEA DA CRUZ, 
5135,7074,ALTO DA BELA VISTA, 
5135,7075,ALTO SAO MIGUEL, 
5135,7076,CAETES I, 
5135,7077,CAETES II, 
5135,7078,CAETES III, 
5135,7079,CAETES VELHO, 
5135,7080,CENTRO, 
5135,7081,DESTERRO, 
5135,7082,DISTRITO INDUSTRIAL, 
5135,7083,FOSFATO, 
5135,7084,MATINHA, 
5135,7085,PLANALTO, 
5135,7086,TIMBO, 
5154,7087,BOA VISTA, 
5154,7088,CENTRO, 
5154,7089,CORONEL SIQUEIRA CAMPOS, 
5154,7090,POR DO SOL, 
5154,7091,SANTA LUZIA, 
5154,7092,SANTOS DUMONT, 
5154,7093,SAO CRISTOVAO, 
5154,7094,SAO GERALDO, 
5154,7095,SAO MIGUEL, 
5154,7096,SUCUPIRA, 
5154,7097,TAMBORIL, 
5189,7098,CENTRO, 
5189,7099,CHARNECA, 
5189,7100,CHARNEQUINHA, 
5189,7101,COHAB, 
5189,7102,ENSEADA, 
5189,7103,ITAPOAMA, 
5189,7104,MERCES, 
5189,7105,NOSSA SENHORA DO ROSARIO, 
5189,7106,PARQUE MARCOS FREIRE, 
5189,7107,PIRAPAMA, 
5189,7108,SANTA MONICA, 
5189,7109,SANTO INACIO, 
5189,7110,SAO FRANCISCO, 
5189,7111,TORRINHA, 
5189,7112,VILA SOCIAL CONTRA MUCAMBO, 
5198,7113,ALBERTO MAIA, 
5198,7114,ALDEIA, 
5198,7115,CENTRO, 
5198,7116,JARDIM PRIMAVERA, 
5198,7117,SANTA MONICA, 
5198,7118,TABATINGA, 
5198,7119,TIMBI, 
5198,7120,VILA DA FABRICA, 
5214,7121,BAIRRO NOVO, 
5214,7122,CAJA, 
5214,7123,COHAB I, 
5214,7124,FLORESTINHA, 
5214,7125,SANTO ANTONIO, 
5214,7126,SAO JOSE, 
5214,7127,SENZALA, 
5214,7128,VILA IPSEP, 
5216,7129,AGAMENOM MAGALHAES, 
5216,7130,ALTO DO MOURA, 
5216,7131,BOA VISTA, 
5216,7132,CAIUCA, 
5216,7133,CEDRO, 
5216,7134,CENTENARIO, 
5216,7135,CIDADE ALTA, 
5216,7136,DIVINOPOLIS, 
5216,7137,INDIANOPOLIS, 
5216,7138,JOAO MOTA, 
5216,7139,KENNEDY, 
5216,7140,MAURICIO DE NASSAU, 
5216,7141,MORRO DO BOM JESUS, 
5216,7142,NOSSA SENHORA DAS DORES, 
5216,7143,NOVA CARUARU, 
5216,7144,PETROPOLIS, 
5216,7145,RENDEIRAS, 
5216,7146,RIACHAO, 
5216,7147,SALGADO, 
5216,7148,SANTA ROSA, 
5216,7149,SAO FRANCISCO, 
5216,7150,UNIVERSITARIO, 
5216,7151,VASSOURAL, 
5259,7152,ALOISIO PINTO, 
5259,7153,BOA VISTA, 
5259,7154,HELIOPOLIS, 
5259,7155,MAGANO, 
5259,7156,NOVO HELIOPOLIS, 
5259,7157,SANTO ANTONIO, 
5259,7158,SAO JOSE, 
5264,7159,BAIRRO NOVO, 
5264,7160,BOA VISTA, 
5264,7161,CENTRO, 
5264,7162,CRUZEIRO, 
5264,7163,JARDIM SANTANA, 
5264,7164,NORTE, 
5264,7165,NOVO GRAVATA, 
5264,7166,PRADO, 
5264,7167,QUINZE DE NOVEMBRO, 
5264,7168,SANTO ANTONIO, 
5264,7169,VALE DO IPOJUCA, 
5281,7171,CENTRO, 
5281,7172,CRUZ DE REBOUCAS, 
5281,7173,NOVA CRUZ, 
5281,7174,TRES LADEIRAS, 
5281,7175,VINAGRE, 
5302,7176,ALTO DA COLINA, 
5302,7177,BARRA DE JANGADA, 
5302,7178,BULHOES, 
5302,7179,CAJUEIRO SECO, 
5302,7180,CANDEIAS, 
5302,7181,CASCATA, 
5302,7182,CAVALEIRO, 
5302,7183,CENTRO, 
5302,7184,COMPORTA, 
5302,7185,CRISTO REDENTOR, 
5302,7186,CURADO I, 
5302,7187,CURADO II, 
5302,7188,CURADO III, 
5302,7189,CURADO IV, 
5302,7190,DOIS CARNEIROS, 
5302,7191,ENGENHO VELHO, 
5302,7192,FLORIANO, 
5302,7193,GUARARAPES, 
5302,7194,JANGADINHA, 
5302,7195,JARDIM JORDAO, 
5302,7196,LOTEAMENTO 92, 
5302,7197,MANASSU, 
5302,7198,MARCOS FREIRE, 
5302,7199,MURIBECA DOS GUARARAPES, 
5302,7200,PACHECO, 
5302,7201,PADRE ROMA, 
5302,7202,PIEDADE, 
5302,7203,PRAZERES, 
5302,7204,SANTANA, 
5302,7205,SANTO ALEIXO, 
5302,7206,SOCORRO, 
5302,7207,SUCUPIRA, 
5302,7208,TRES CARNEIROS, 
5302,7209,UR-06, 
5302,7210,UR-11, 
5302,7211,VILA RICA, 
5302,7212,VISTA ALEGRE, 
5302,7213,ZUMBI DO PACHECO, 
5362,7214,AGUAS COMPRIDAS, 
5362,7215,ALTO DA BONDADE, 
5362,7216,ALTO DA MINA, 
5362,7217,ALTO DA NACAO, 
5362,7218,ALTO JARDIM CONQUISTA, 
5362,7219,ALTO NOVA OLINDA, 
5362,7220,ALTO SOL NASCENTE, 
5362,7221,AMARO BRANCO, 
5362,7222,BAIRRO NOVO, 
5362,7223,BONSUCESSO, 
5362,7224,BULTRINS, 
5362,7225,CAIXA D AGUA, 
5362,7226,CARMO, 
5362,7227,CASA CAIADA, 
5362,7228,CIDADE TABAJARA, 
5362,7229,CORREGO DO ABACAXI, 
5362,7230,FRAGOSO, 
5362,7231,GUADALUPE, 
5362,7232,JARDIM ATLANTICO, 
5362,7233,JARDIM BRASIL, 
5362,7234,JATOBA, 
5362,7235,MONTE, 
5362,7236,OURO PRETO, 
5362,7237,PASSARINHO, 
5362,7238,PEIXINHOS, 
5362,7239,RIO DOCE, 
5362,7240,SALGADINHO, 
5362,7241,SANTA TEREZA, 
5362,7242,SAO BENEDITO, 
5362,7243,SAPUCAIA, 
5362,7244,SITIO NOVO, 
5362,7245,UMUARAMA, 
5362,7246,VARADOURO, 
5362,7247,VILA POPULAR, 
5362,7248,7O/RO, 
5384,7249,ARTUR LUNDGREN, 
5384,7250,AURORA, 
5384,7251,CENTRO, 
5384,7252,ENGENHO MARANGUAPE, 
5384,7253,JAGUARANA, 
5384,7254,JANGA, 
5384,7255,JARDIM MARANGUAPE, 
5384,7256,JARDIM PAULISTA, 
5384,7257,MARANGUAPE I, 
5384,7258,MARANGUAPE II, 
5384,7259,MARIA FARINHA, 
5384,7260,MIRUEIRA, 
5384,7261,NOBRE, 
5384,7262,NOSSA SENHORA DA CONCEICAO, 
5384,7263,NOSSA SENHORA DO O, 
5384,7264,PARATIBE, 
5384,7265,PAU AMARELO, 
5384,7266,VILA TORRES GALVAO, 
5389,7267,ALTO CHEIROSO, 
5389,7268,ANTONIO CASSIMIRO, 
5389,7269,AREIA BRANCA, 
5389,7270,ATRAS DA BANCA, 
5389,7271,CAMINHO DO SOL, 
5389,7272,CARNEIRO, 
5389,7273,CENTRO, 
5389,7274,CIDADE UNIVERSITARIA, 
5389,7275,COHAB MASSANGANO, 
5389,7276,COHAB VI, 
5389,7277,COLONIA IMPERIAL, 
5389,7278,COSME E DAMIAO, 
5389,7279,DISTRITO INDUSTRIAL, 
5389,7280,DOM AVELAR, 
5389,7281,GERCINO COELHO, 
5389,7282,HENRIQUE LEITE, 
5389,7283,JARDIM AMAZONAS, 
5389,7284,JARDIM MARAVILHA, 
5389,7285,JARDIM SAO PAULO, 
5389,7286,JATOBA, 
5389,7287,JOAO DE DEUS, 
5389,7288,JOSE E MARIA, 
5389,7289,KM-2, 
5389,7290,LOTEAMENTO RECIFE, 
5389,7291,MARIA AUXILIADORA, 
5389,7292,OURO PRETO, 
5389,7293,PALHINHAS, 
5389,7294,PEDRA DO BODE, 
5389,7295,PEDRO RAIMUNDO, 
5389,7296,PORTAL DA CIDADE, 
5389,7297,RIO CORRENTE, 
5389,7298,SAO GONCALO, 
5389,7299,SERROTE DO URUBU, 
5389,7300,TOPAZIO, 
5389,7301,VILA EDUARDO, 
5389,7302,VILA MOCO, 
5406,7303,AFLITOS, 
5406,7304,AFOGADOS, 
5406,7305,AGUA FRIA, 
5406,7306,ALTO DO MANDU, 
5406,7307,ALTO JOSE BONIFACIO, 
5406,7308,ALTO JOSE DO PINHO, 
5406,7309,ALTO SANTA TEREZINHA, 
5406,7310,APIPUCOS, 
5406,7311,AREIAS, 
5406,7312,ARRUDA, 
5406,7313,BARRO, 
5406,7314,BEBERIBE, 
5406,7315,BOA VIAGEM, 
5406,7316,BOA VISTA, 
5406,7317,BOMBA DO HEMETERIO, 
5406,7318,BONJI, 
5406,7319,BRASILIA TEIMOSA, 
5406,7320,BREJO DA GUABIRABA, 
5406,7321,BREJO DE BEBERIBE, 
5406,7322,CABANGA, 
5406,7323,CACOTE, 
5406,7324,CAJUEIRO, 
5406,7325,CAMPINA DO BARRETO, 
5406,7326,CAMPO GRANDE, 
5406,7327,CASA AMARELA, 
5406,7328,CASA FORTE, 
5406,7329,CAXANGA, 
5406,7330,CIDADE UNIVERSITARIA, 
5406,7331,COELHOS, 
5406,7332,COHAB, 
5406,7333,COQUEIRAL, 
5406,7334,CORDEIRO, 
5406,7335,CORREGO DO JENIPAPO, 
5406,7336,CURADO, 
5406,7337,DERBY, 
5406,7338,DOIS IRMAOS, 
5406,7339,DOIS UNIDOS, 
5406,7340,ENCRUZILHADA, 
5406,7341,ENGENHO DO MEIO, 
5406,7342,ESPINHEIRO, 
5406,7343,ESTANCIA, 
5406,7344,FUNDAO, 
5406,7345,GRACAS, 
5406,7346,GUABIRABA, 
5406,7347,HIPODROMO, 
5406,7348,IBURA, 
5406,7349,ILHA DO LEITE, 
5406,7350,ILHA DO RETIRO, 
5406,7351,ILHA JOANA BEZERRA, 
5406,7352,IMBIRIBEIRA, 
5406,7353,IPSEP, 
5406,7354,IPUTINGA, 
5406,7355,JAQUEIRA, 
5406,7356,JARDIM SAO PAULO, 
5406,7357,JIQUIA, 
5406,7358,JORDAO, 
5406,7359,LINHA DO TIRO, 
5406,7360,MACAXEIRA, 
5406,7361,MADALENA, 
5406,7362,MANGABEIRA, 
5406,7363,MANGUEIRA, 
5406,7364,MONTEIRO, 
5406,7365,MORRO DA CONCEICAO, 
5406,7366,MUSTARDINHA, 
5406,7367,NOVA DESCOBERTA, 
5406,7368,PAISSANDU, 
5406,7369,PARNAMIRIM, 
5406,7370,PASSARINHO, 
5406,7371,PINA, 
5406,7372,POCO DA PANELA, 
5406,7373,PONTO DE PARADA, 
5406,7374,PORTO DA MADEIRA, 
5406,7375,PRADO, 
5406,7376,RECIFE, 
5406,7377,ROSARINHO, 
5406,7378,SAN MARTIN, 
5406,7379,SANCHO, 
5406,7380,SANTANA, 
5406,7381,SANTO AMARO, 
5406,7382,SANTO ANTONIO, 
5406,7383,SAO JOSE, 
5406,7384,SITIO DOS PINTOS, 
5406,7385,SOLEDADE, 
5406,7386,TAMARINEIRA, 
5406,7387,TEJIPIO, 
5406,7388,TORRE, 
5406,7389,TORREAO, 
5406,7390,TORROES, 
5406,7391,TOTO, 
5406,7392,VARZEA, 
5406,7393,VASCO DA GAMA, 
5406,7394,ZUMBI, 
5445,7395,CAPIBARIBE, 
5445,7396,CENTRO, 
5445,7397,CHA DA TABUA, 
5445,7398,MURIBARA, 
5445,7399,NOVA TIUMA, 
5445,7400,PENEDO, 
5445,7401,PIXETE, 
5445,7402,TIUMA, 
5453,7403,AABB, 
5453,7404,ALTO BOM JESUS, 
5453,7405,ALTO DA CONCEICAO, 
5453,7406,BOMBA, 
5453,7407,BORBOREMA, 
5453,7408,CAGEP, 
5453,7409,CENTRO, 
5453,7410,COHAB, 
5453,7411,JOSE RUFINO ALVES, 
5453,7412,MUTIRAO, 
5453,7413,NOSSA SENHORA DA PENHA, 
5453,7414,RODOVIARIA, 
5453,7415,SAO CRISTOVAO, 
5453,7416,VARZEA, 
5503,7417,ALTO JOSE LEAL, 
5503,7418,BELA VISTA, 
5503,7419,CAJA, 
5503,7420,CAMPINAS, 
5503,7421,JARDIM IPIRANGA, 
5503,7422,LIDIA QUEIROZ, 
5503,7423,LIVRAMENTO, 
5503,7424,MATRIZ, 
5503,7425,MAUES, 
5503,7426,PIRITUBA, 
5503,7427,REDENCAO, 
5503,7428,SANTO IVO, 
5658,7429,BEBEDOURO, 
5658,7430,BOA ESPERANCA, 
5658,7431,CANTAGALO, 
5658,7432,CATANDUVAS, 
5658,7433,CEARA, 
5658,7434,CENTRO, 
5658,7435,IGARACU, 
5658,7436,MENDONCA CLARK, 
5658,7437,NOSSA SENHORA DE FATIMA, 
5658,7438,NOSSA SENHORA DO CARMO, 
5658,7439,NOVA PARNAIBA, 
5658,7440,PIAUI, 
5658,7441,PINDORAMA, 
5658,7442,REIS VELOSO, 
5658,7443,RODOVIARIA, 
5658,7444,SANTA LUZIA, 
5658,7445,SAO BENEDITO, 
5658,7446,SAO FRANCISCO DA GUARITA, 
5658,7447,SAO JOSE, 
5658,7448,SAO JUDAS TADEU, 
5658,7449,SAO VICENTE DE PAULA, 
5721,7450,ACARAPE, 
5721,7451,AEROPORTO, 
5721,7452,AGUA MINERAL, 
5721,7453,ALTO ALEGRE, 
5721,7454,ALVORADA, 
5721,7455,ANGELIM, 
5721,7456,ANGELIM SUL, 
5721,7457,AREIAS, 
5721,7458,AROEIRAS, 
5721,7459,BEIRA RIO, 
5721,7460,BELA VISTA, 
5721,7461,BOM JESUS, 
5721,7462,BOM PRINCIPIO, 
5721,7463,BRASILAR, 
5721,7464,BUENOS AIRES, 
5721,7465,CABRAL, 
5721,7466,CAMPESTRE, 
5721,7467,CATARINA, 
5721,7468,CENTRO, 
5721,7469,CIDADE INDUSTRIAL, 
5721,7470,CIDADE NOVA, 
5721,7471,COLORADO, 
5721,7472,COMPRIDA, 
5721,7473,CRISTO REI, 
5721,7474,CUIDOS, 
5721,7475,DISTRITO INDUSTRIAL, 
5721,7476,EMBRAPA, 
5721,7477,ESPLANADA, 
5721,7478,EXTREMA, 
5721,7479,FATIMA, 
5721,7480,FREI SERAFIM, 
5721,7481,GURUPI, 
5721,7482,HORTO, 
5721,7483,ILHOTAS, 
5721,7484,ININGA, 
5721,7485,ITAPERU, 
5721,7486,ITARARE, 
5721,7487,JOQUEI, 
5721,7488,LIVRAMENTO, 
5721,7489,LORIVAL PARENTE, 
5721,7490,MACAUBA, 
5721,7491,MAFRENSE, 
5721,7492,MAFUA, 
5721,7493,MARQUES DE PARANAGUA, 
5721,7494,MATADOURO, 
5721,7495,MATINHA, 
5721,7496,MEMORARE, 
5721,7497,JOSE FRANCISCO DE ALMEIDA NETO, 
5721,7498,MONTE CASTELO, 
5721,7499,MORADA DO SOL, 
5721,7500,MORADA NOVA, 
5721,7501,MORRO DA ESPERANCA, 
5721,7502,MORROS, 
5721,7503,NOIVOS, 
5721,7504,NOSSA SENHORA DAS GRACAS, 
5721,7505,NOVA BRASILIA, 
5721,7506,NOVO HORIZONTE, 
5721,7507,NOVO URUGUAI, 
5721,7508,OLARIAS, 
5721,7509,PARQUE IDEAL, 
5721,7510,PARQUE JACINTA, 
5721,7511,PARQUE JULIANA, 
5721,7512,PARQUE PIAUI, 
5721,7513,PARQUE POTI, 
5721,7514,PARQUE SAO JOAO, 
5721,7515,PEDRA MOLE, 
5721,7516,PICARRA, 
5721,7517,PICARREIRA, 
5721,7518,PIO XII, 
5721,7519,PIRAJA, 
5721,7520,PLANALTO, 
5721,7521,PORENQUANTO, 
5721,7522,PORTO DO CENTRO, 
5721,7523,POTI VELHO, 
5721,7524,PRIMAVERA, 
5721,7525,RAIMUNDO PORTELA, 
5721,7526,REAL COPAGRI, 
5721,7527,RECANTO DAS PALMEIRAS, 
5721,7528,REDENCAO, 
5721,7529,REDONDA, 
5721,7530,RENASCENCA, 
5721,7531,SACI, 
5721,7532,SAMAPI, 
5721,7533,SANTA CRUZ, 
5721,7534,SANTA ISABEL, 
5721,7535,SANTA LIA, 
5721,7536,SANTA LUZIA, 
5721,7537,SANTA ROSA, 
5721,7538,SANTANA, 
5721,7539,SANTO ANTONIO, 
5721,7540,SAO CRISTOVAO, 
5721,7541,SAO FRANCISCO, 
5721,7542,SAO JOAO, 
5721,7543,SAO JOAQUIM, 
5721,7544,SAO LOURENCO, 
5721,7545,SAO PEDRO, 
5721,7546,SAO RAIMUNDO, 
5721,7547,SAO SEBASTIAO, 
5721,7548,SATELITE, 
5721,7549,SOCOPO, 
5721,7550,TABAJARAS, 
5721,7551,TABOLETA, 
5721,7552,TANCREDO NEVES, 
5721,7553,TODOS OS SANTOS, 
5721,7554,TRES ANDARES, 
5721,7555,TRIUNFO, 
5721,7556,URUGUAI, 
5721,7557,VALE DO GAVIAO, 
5721,7558,VALE QUEM TEM, 
5721,7559,VERDE LAR, 
5721,7560,VERDECAP, 
5721,7561,VERMELHA, 
