id,idprojeto,nome,descricao,tipo_dado,tipo_controle,valor_esperado,forma_verificacao,data_inclusao,usuario_inclusao,data_atualizacao,usuario_alteracao,iddocsobrigatorios,comentario
1281,119,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1282,143,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1283,110,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1284,144,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1285,103,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1286,122,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1287,1310,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1288,145,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1289,152,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1290,135,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1291,136,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1292,137,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1293,81,Resultado Finalístico 3,Aumentar em 30% o número de clientes ativos durante o período de vigência do projeto,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1294,159,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1295,158,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1296,182,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações.,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1297,153,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1298,160,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1299,116,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1300,121,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1301,169,Resultado Finalístico 3,"Formar 3 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações;
Realização de intercâmbio de experiências entre entidades empresariais Relatório final.",,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1302,146,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1303,102,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1304,123,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1305,124,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1306,1312,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1307,118,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1308,134,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1309,126,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1310,154,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1311,161,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1312,59,Resultado Finalístico 3,Aumentar o ticket médio de vendas em 10% até o final do projeto,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1313,181,Resultado Finalístico 3,Formar 4 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações.,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1314,1357,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1315,48,Resultado Finalístico 3,Aumentar o número de atendimentos em 15% nas empresas participante.,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1316,147,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1317,168,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1318,127,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1319,138,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1320,170,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1321,120,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1322,128,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1323,131,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1324,117,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1325,155,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1326,148,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1327,162,Resultado Finalístico 3,"- Formar 3 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações
- Estudo da adoção de mensalidades diferentes para bancos, prefeituras e grandes empresas
-Realização de intercâmbio de experiências entre entidades empresariais
-Relatório final",,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1328,172,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1329,84,Resultado Finalístico 3,Aumento no faturamento bruto nas empresas participantes do projeto em 15% até dezembro de 2014,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1330,129,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1331,149,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1332,140,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1333,52,Resultado Finalístico 3,Aumentar faturamento em 10%.,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1334,150,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1335,156,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1336,133,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1337,130,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1338,139,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1339,108,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1340,141,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1341,132,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1342,125,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1343,109,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1344,142,Resultado Finalístico 3,Formar 5 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1345,1362,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1346,1316,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1347,1464,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1348,1317,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1349,1318,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1350,1301,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1351,1304,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1352,1306,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1353,1308,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1354,1327,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1355,1328,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1356,1330,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1357,1332,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1358,1333,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1359,1334,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1360,1335,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1361,1336,Resultado Finalístico 3,Eventos realizados,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1362,1337,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1363,1338,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1364,1339,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1365,1340,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1366,1341,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1367,1342,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1368,1343,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1369,1344,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1370,1345,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1371,1346,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1372,1349,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1373,1350,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1374,1351,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1375,1352,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1376,1353,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1377,1354,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1378,1355,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1379,1356,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1380,1358,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1381,1360,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1382,1361,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1383,1363,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1384,1364,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1385,1365,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1386,1368,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1387,1369,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1388,1370,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1389,1371,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1390,1372,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1391,1373,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1392,1374,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1393,1375,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1394,1376,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1395,1377,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1396,1378,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1397,1379,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1398,1380,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1399,1381,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1400,1382,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1401,1383,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1402,1384,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1403,1385,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1404,1386,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1405,1387,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1406,1388,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1407,1389,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1408,1390,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1409,1391,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1410,1392,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1411,1393,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1412,1397,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1413,1398,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1414,1399,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1415,1400,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1416,1401,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1417,1402,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1418,1403,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1419,1404,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1420,1411,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1421,1412,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1422,1416,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1423,1417,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1424,1421,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1425,1424,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1426,1425,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1427,1465,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1428,1426,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1429,1427,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1430,1428,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1431,1429,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1432,1431,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1433,1432,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1434,1433,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1435,1434,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1436,1435,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1437,1436,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1438,1438,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1439,1439,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1440,1440,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1441,1441,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1442,1442,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1443,1443,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1444,1444,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1445,1445,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1446,1446,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
1447,1447,Resultado Finalístico 3,Plano de Ação Individual,,,,,2020-02-26 22:16:05,sistema,2020-02-26 22:16:05,sistema,,
